ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,home_MORTGAGE,home_OTHER,home_OWN,home_RENT,intent_DEBTCONSOLIDATION,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,loan_status
4837,0.064516129032258,1,0.75,0.0023448559288596,0.064,0.2194202898550724,0.4149519890260632,0.4848484848484848,0.1785714285714285,0.6673913043478261,0,0,0,0,1,0,0,0,0,1,0,1
906,0.0887096774193548,0,0.5,0.0050303318639866,0.064,0.031391304347826,0.5836762688614541,0.0606060606060606,0.25,0.6478260869565218,0,0,0,0,1,1,0,0,0,0,0,1
28675,0.0241935483870967,1,0.75,0.0239250102116487,0.0,0.1884057971014492,0.2414266117969821,0.0606060606060606,0.0714285714285714,0.6043478260869565,1,0,0,1,0,0,0,0,0,0,1,0
18351,0.0241935483870967,1,0.25,0.0140414688869344,0.008,0.3333333333333333,0.257201646090535,0.1666666666666666,0.0357142857142857,0.5239130434782608,1,0,0,0,1,0,1,0,0,0,0,0
8736,0.0161290322580645,1,0.5,0.0047714606592234,0.0,0.072463768115942,0.4396433470507545,0.106060606060606,0.0,0.5391304347826087,1,0,0,0,1,1,0,0,0,0,0,0
2759,0.1048387096774193,0,0.25,0.0029727089689835,0.08,0.1304347826086956,0.4986282578875171,0.2575757575757575,0.2857142857142857,0.6391304347826087,1,0,0,0,1,0,0,0,0,0,1,0
1017,0.0403225806451612,1,0.0,0.0046626012857918,0.016,0.0898550724637681,0.7270233196159122,0.1363636363636363,0.0,0.5956521739130435,0,0,0,0,1,0,0,1,0,0,0,1
5232,0.064516129032258,0,0.25,0.0057238063910323,0.032,0.2869855072463768,0.4492455418381345,0.3181818181818182,0.1428571428571428,0.6239130434782608,0,0,0,0,1,0,0,1,0,0,0,1
197,0.0161290322580645,1,0.5,0.0009765367036825,0.0,0.072463768115942,0.5610425240054869,0.303030303030303,0.0357142857142857,0.4978260869565217,0,0,0,0,1,0,1,0,0,0,0,1
20523,0.0806451612903225,0,0.0,0.0090528455951437,0.072,0.1594202898550724,0.5013717421124829,0.1212121212121212,0.1428571428571428,0.658695652173913,1,1,0,0,0,1,0,0,0,0,0,0
5927,0.0241935483870967,1,0.0,0.0124964443442202,0.0,0.3333333333333333,0.2386831275720164,0.1818181818181818,0.0357142857142857,0.3326086956521739,1,0,0,0,1,0,0,0,0,1,0,0
29351,0.0887096774193548,1,0.5,0.0061917765710715,0.064,0.072463768115942,0.2386831275720164,0.0909090909090909,0.1428571428571428,0.6173913043478261,1,1,0,0,0,0,0,0,0,0,1,0
13718,0.0241935483870967,1,0.5,0.0074659734516596,0.0,0.0652753623188405,0.2469135802469135,0.0606060606060606,0.0,0.3282608695652174,1,0,0,0,1,1,0,0,0,0,0,0
808,0.0161290322580645,0,0.5,0.0062001182855107,0.0,0.6811594202898551,0.5781893004115226,0.696969696969697,0.0357142857142857,0.658695652173913,0,0,0,0,1,1,0,0,0,0,0,1
1169,0.0483870967741935,0,0.5,0.0039531384727377,0.056,0.4782608695652174,0.51920438957476,0.712121212121212,0.0,0.7260869565217392,0,0,0,0,1,0,0,1,0,0,0,1
1826,0.032258064516129,0,0.25,0.0082017126651972,0.008,0.7101449275362319,0.4101508916323731,0.5606060606060606,0.0714285714285714,0.2152173913043478,0,0,0,0,1,0,1,0,0,0,0,1
2009,0.0483870967741935,1,0.5,0.0105519907084423,0.024,0.7101449275362319,0.3834019204389575,0.4545454545454545,0.0357142857142857,0.65,0,1,0,0,0,0,0,1,0,0,0,1
11135,0.0403225806451612,0,0.5,0.0107045050541057,0.0,0.4376811594202898,0.4314128943758574,0.2727272727272727,0.0357142857142857,0.4108695652173913,0,1,0,0,0,1,0,0,0,0,0,0
6883,0.1612903225806451,1,0.25,0.0014561852839366,0.144,0.217391304347826,0.1179698216735253,0.6515151515151515,0.3571428571428571,0.2108695652173913,0,0,0,1,0,0,0,1,0,0,0,1
1615,0.0483870967741935,0,0.0,0.0040599124175595,0.032,0.2753623188405797,0.0987654320987654,0.4090909090909091,0.0714285714285714,0.6673913043478261,0,0,0,0,1,0,0,0,1,0,0,1
19208,0.0161290322580645,1,0.25,0.0060485771398652,0.0,0.3333333333333333,0.3834019204389575,0.3484848484848485,0.0357142857142857,0.3391304347826087,1,0,0,1,0,0,1,0,0,0,0,0
964,0.0403225806451612,1,0.5,0.0085298200998058,0.008,0.6144927536231884,0.4506172839506173,0.4696969696969696,0.0,0.5956521739130435,0,0,0,0,1,0,0,0,0,1,0,1
24655,0.032258064516129,1,0.0,0.004828323345984,0.032,0.1594202898550724,0.3545953360768175,0.2121212121212121,0.0357142857142857,0.5630434782608695,1,0,0,0,1,0,0,0,0,0,1,0
28683,0.0564516129032258,1,0.25,0.0130171063538004,0.056,0.4492753623188406,0.4657064471879287,0.2424242424242424,0.2857142857142857,0.3847826086956522,1,0,0,0,1,0,0,0,1,0,0,0
6018,0.0967741935483871,0,0.5,0.0032338046309305,0.096,0.1304347826086956,0.1707818930041152,0.2424242424242424,0.1071428571428571,0.7108695652173913,1,0,0,0,1,0,0,0,0,1,0,0
7126,0.1048387096774193,1,0.25,0.0078727710591447,0.04,0.0898550724637681,0.2626886145404664,0.0909090909090909,0.1071428571428571,0.4608695652173913,1,0,0,0,1,1,0,0,0,0,0,0
4459,0.0241935483870967,1,0.0,0.0044504436818881,0.016,0.2753623188405797,0.3923182441700961,0.3787878787878788,0.0357142857142857,0.258695652173913,0,0,0,0,1,0,0,0,0,1,0,1
969,0.0161290322580645,1,0.25,0.0115105927260806,0.024,0.7101449275362319,0.696159122085048,0.4242424242424242,0.0714285714285714,0.5217391304347826,0,1,0,0,0,0,0,0,0,0,1,1
18362,0.0725806451612903,1,0.75,0.0030726705136799,0.024,0.2753623188405797,0.0253772290809327,0.5,0.1785714285714285,0.6608695652173913,1,0,0,1,0,0,0,0,0,0,1,0
25010,0.0241935483870967,1,0.0,0.0057176891337769,0.0,0.3623188405797101,0.3134430727023319,0.3939393939393939,0.0357142857142857,0.5717391304347826,1,1,0,0,0,0,0,0,0,0,1,0
99,0.1935483870967742,1,0.5,0.004012225616682,0.192,0.1159420289855072,0.6995884773662551,0.1818181818181818,0.4642857142857143,0.5956521739130435,0,1,0,0,0,1,0,0,0,0,0,1
6263,0.0564516129032258,1,0.5,0.0136544133369554,0.032,0.3333333333333333,0.242798353909465,0.1666666666666666,0.1071428571428571,0.5021739130434782,1,0,0,0,1,0,0,0,0,1,0,0
4698,0.0564516129032258,1,0.75,0.0072294858473082,0.032,0.4202898550724637,0.2976680384087791,0.3787878787878788,0.1785714285714285,0.7152173913043478,0,1,0,0,0,0,0,0,0,1,0,1
6084,0.0887096774193548,1,0.5,0.0157652841757955,0.056,0.3333333333333333,0.6508916323731139,0.1515151515151515,0.1785714285714285,0.55,0,0,0,0,1,0,0,0,1,0,0,1
2219,0.0241935483870967,0,0.0,0.017128876429457,0.0,1.0,1.0,0.4090909090909091,0.0,0.508695652173913,0,0,0,0,1,0,0,1,0,0,0,1
30780,0.0241935483870967,0,0.25,0.0082170058083357,0.0,0.1014492753623188,0.4417009602194787,0.0909090909090909,0.0714285714285714,0.5782608695652174,1,0,0,0,1,0,0,0,0,1,0,0
15568,0.1048387096774193,1,0.75,0.0054141897567639,0.104,0.2753623188405797,0.3079561042524005,0.3181818181818182,0.1785714285714285,0.6456521739130435,1,1,0,0,0,0,0,0,0,0,1,0
4605,0.1451612903225806,1,0.25,0.0045228775689352,0.136,0.0144927536231884,0.4567901234567901,0.0303030303030303,0.4285714285714285,0.5195652173913043,1,0,0,0,1,0,0,0,1,0,0,0
3528,0.0161290322580645,0,0.5,0.0064744216619865,0.0,0.4202898550724637,0.3395061728395061,0.4090909090909091,0.0357142857142857,0.6173913043478261,0,0,0,0,1,0,0,0,0,1,0,1
3202,0.0483870967741935,0,0.5,0.0185465507983993,0.032,0.1942028985507246,0.364883401920439,0.0757575757575757,0.0714285714285714,0.5826086956521739,1,0,0,1,0,0,0,0,0,0,1,0
14942,0.0241935483870967,1,0.5,0.0026657338776209,0.0,0.2463768115942029,0.1687242798353909,0.5,0.0357142857142857,0.4978260869565217,1,0,0,1,0,0,0,0,0,0,1,0
16511,0.0241935483870967,1,0.5,0.0039826125304229,0.0,0.0898550724637681,0.0727023319615912,0.1515151515151515,0.0357142857142857,0.3717391304347826,1,0,0,0,1,0,0,0,0,0,1,0
5839,0.032258064516129,1,0.5,0.0060152102821084,0.008,0.0144927536231884,0.5308641975308642,0.0303030303030303,0.0,0.5217391304347826,1,0,0,0,1,0,0,0,0,0,1,0
3032,0.0403225806451612,1,0.0,0.0056547091897609,0.048,0.4202898550724637,0.4074074074074074,0.4696969696969696,0.0357142857142857,0.6347826086956522,0,0,0,0,1,0,0,0,0,0,1,1
3840,0.0806451612903225,0,0.25,0.0123474057129065,0.048,0.1297101449275362,0.3545953360768175,0.0757575757575757,0.25,0.4652173913043478,1,1,0,0,0,0,1,0,0,0,0,0
20232,0.0241935483870967,1,0.5,0.0094063952587919,0.0,0.263768115942029,0.2592592592592592,0.1969696969696969,0.0,0.5434782608695652,1,1,0,0,0,0,0,0,0,0,1,0
29809,0.0564516129032258,0,0.25,0.0058867478797447,0.064,0.1594202898550724,0.416323731138546,0.1818181818181818,0.2857142857142857,0.5173913043478261,1,1,0,0,0,0,1,0,0,0,0,0
2823,0.064516129032258,1,0.0,0.0044426580817449,0.064,0.0579710144927536,0.2373113854595336,0.0909090909090909,0.2142857142857142,0.4456521739130434,0,1,0,0,0,0,0,0,0,1,0,1
1477,0.0403225806451612,1,0.25,0.0068744068693462,0.008,0.217391304347826,0.4876543209876542,0.2121212121212121,0.0714285714285714,0.6434782608695652,1,0,0,0,1,1,0,0,0,0,0,0
3870,0.032258064516129,1,0.75,0.0040223747025831,0.0,0.2753623188405797,0.9513031550068588,0.4090909090909091,0.0357142857142857,0.5826086956521739,0,0,0,0,1,0,0,0,0,1,0,1
6476,0.1693548387096774,1,0.25,0.0022341891839662,0.168,0.0710144927536231,0.7592592592592592,0.1818181818181818,0.3571428571428571,0.5413043478260869,0,0,0,0,1,0,0,0,1,0,0,1
5558,0.0806451612903225,1,0.25,0.0106030141950954,0.064,0.4202898550724637,0.6289437585733882,0.2727272727272727,0.1785714285714285,0.6239130434782608,0,0,0,0,1,0,0,0,0,1,0,1
477,0.3306451612903225,1,0.0,0.0236782344928223,0.28,0.6811594202898551,0.3401920438957476,0.1969696969696969,0.6428571428571429,0.717391304347826,0,1,0,0,0,1,0,0,0,0,0,1
13244,0.0241935483870967,0,0.25,0.0123518546272741,0.0,0.2753623188405797,0.1529492455418381,0.1515151515151515,0.0714285714285714,0.4347826086956521,1,1,0,0,0,0,0,0,0,1,0,0
1264,0.0483870967741935,1,0.0,0.005705732676414,0.032,0.0260869565217391,0.4417009602194787,0.0454545454545454,0.0714285714285714,0.4804347826086956,1,0,0,0,1,0,0,0,0,0,1,0
3035,0.064516129032258,0,0.75,0.0046569011142584,0.032,0.391304347826087,0.3834019204389575,0.5151515151515151,0.1071428571428571,0.6,0,0,0,0,1,0,1,0,0,0,0,1
982,0.0161290322580645,1,0.5,0.0022450334127371,0.008,0.1289855072463768,0.4314128943758574,0.303030303030303,0.0,0.4434782608695652,0,1,0,0,0,0,0,0,0,1,0,1
27320,0.0806451612903225,0,0.5,0.0090361621662653,0.088,0.1594202898550724,0.3436213991769547,0.1212121212121212,0.2857142857142857,0.6217391304347826,1,0,0,0,1,1,0,0,0,0,0,0
2994,0.0403225806451612,0,0.25,0.003417322348593,0.032,0.072463768115942,0.3566529492455418,0.1363636363636363,0.0357142857142857,0.5847826086956521,1,0,0,0,1,0,0,0,1,0,0,0
3784,0.0564516129032258,0,0.25,0.0080396053479287,0.008,0.1304347826086956,0.4506172839506173,0.1212121212121212,0.2857142857142857,0.6282608695652174,0,0,0,0,1,1,0,0,0,0,0,1
3199,0.0161290322580645,1,0.25,0.0069815978998899,0.0,0.3623188405797101,0.1687242798353909,0.3333333333333333,0.0,0.5717391304347826,0,0,0,0,1,0,0,0,1,0,0,1
3968,0.0564516129032258,0,0.5,0.0092192627982058,0.072,0.1826086956521739,0.7249657064471879,0.1363636363636363,0.1785714285714285,0.4413043478260869,0,1,0,0,0,1,0,0,0,0,0,1
18597,0.0161290322580645,1,0.25,0.0099127373252515,0.0,0.2753623188405797,0.2764060356652948,0.1969696969696969,0.0357142857142857,0.658695652173913,1,0,0,0,1,0,0,0,0,1,0,0
19908,0.0161290322580645,1,0.5,0.0040457315030128,0.0,0.1594202898550724,0.1419753086419753,0.2424242424242424,0.0357142857142857,0.5195652173913043,1,0,0,1,0,0,0,0,0,0,1,0
5487,0.0806451612903225,0,0.5,0.0080133289474452,0.048,0.7101449275362319,0.364883401920439,0.5757575757575757,0.1428571428571428,0.6065217391304348,0,0,0,0,1,0,0,0,1,0,0,1
310,0.0725806451612903,0,0.75,0.0110501300890366,0.024,0.6811594202898551,0.3580246913580247,0.4090909090909091,0.2142857142857142,0.5,0,0,0,0,1,0,0,1,0,0,0,1
16038,0.0564516129032258,0,0.25,0.0070601490441924,0.048,0.1594202898550724,0.5397805212620027,0.1515151515151515,0.1785714285714285,0.5130434782608696,1,0,0,0,1,0,0,0,0,1,0,0
3846,0.0241935483870967,1,0.75,0.0085345470713213,0.016,0.5652173913043478,0.7866941015089164,0.4393939393939393,0.0,0.4565217391304347,0,0,0,0,1,0,1,0,0,0,0,1
10611,0.064516129032258,1,0.0,0.0307080753078857,0.056,0.4291884057971014,0.4958847736625514,0.106060606060606,0.1071428571428571,0.4021739130434782,1,1,0,0,0,0,1,0,0,0,0,0
6800,0.032258064516129,1,0.25,0.0067934922392859,0.0,0.2257391304347826,0.7544581618655694,0.2272727272727272,0.0357142857142857,0.55,0,0,0,0,1,0,0,0,1,0,0,1
328,0.0241935483870967,1,0.0,0.012060033650476,0.0,0.0202898550724637,0.3834019204389575,0.0151515151515151,0.0357142857142857,0.4043478260869565,0,1,0,0,0,0,0,0,0,1,0,1
7105,0.0161290322580645,0,0.5,0.0076821628842089,0.0,0.072463768115942,0.1117969821673525,0.0757575757575757,0.0,0.6369565217391304,1,1,0,0,0,1,0,0,0,0,0,0
6712,0.0161290322580645,0,0.0,0.006050801597049,0.0,0.2244347826086956,0.4252400548696844,0.2424242424242424,0.0357142857142857,0.3847826086956522,0,0,0,0,1,1,0,0,0,0,0,1
2942,0.0241935483870967,1,0.75,0.0060620629115419,0.016,0.1594202898550724,0.4794238683127572,0.1818181818181818,0.0714285714285714,0.5195652173913043,0,0,0,0,1,0,0,0,0,1,0,1
2090,0.0483870967741935,1,0.75,0.0062142992000573,0.016,0.1102028985507246,0.4629629629629629,0.1212121212121212,0.1071428571428571,0.65,0,0,0,0,1,0,1,0,0,0,0,1
5425,0.2419354838709677,0,0.0,0.0187243683445283,0.2,0.6884057971014492,0.5829903978052127,0.2575757575757575,0.3571428571428571,0.5217391304347826,0,0,0,0,1,0,1,0,0,0,0,1
3704,0.0564516129032258,0,0.5,0.0079830207183161,0.024,0.1072463768115942,0.4506172839506173,0.0909090909090909,0.2142857142857142,0.6195652173913043,0,0,0,0,1,0,0,0,1,0,0,1
4838,0.0483870967741935,0,0.5,0.0490644350170713,0.008,0.2753623188405797,0.3792866941015089,0.0454545454545454,0.0714285714285714,0.4804347826086956,1,1,0,0,0,0,1,0,0,0,0,0
29901,0.064516129032258,0,0.5,0.0093225610286779,0.048,0.3739130434782609,0.52400548696845,0.2727272727272727,0.1428571428571428,0.4478260869565217,1,0,0,0,1,0,0,0,0,1,0,0
7275,0.0887096774193548,1,0.25,0.0067034017233425,0.072,0.3101449275362319,0.6069958847736625,0.303030303030303,0.1428571428571428,0.6173913043478261,1,0,0,0,1,1,0,0,0,0,0,0
484,0.0725806451612903,1,0.75,0.0127469738345443,0.064,0.0898550724637681,0.3820301783264746,0.0606060606060606,0.25,0.3260869565217391,0,0,0,0,1,0,0,0,0,1,0,1
2183,0.0161290322580645,0,0.0,0.0055655918738354,0.0,0.2753623188405797,0.7304526748971194,0.3181818181818182,0.0,0.1978260869565217,0,0,0,0,1,0,0,0,0,1,0,1
23360,0.064516129032258,0,0.25,0.0112460213497839,0.04,0.3333333333333333,0.2386831275720164,0.1969696969696969,0.1071428571428571,0.3347826086956522,1,0,0,0,1,0,0,0,0,0,1,0
21122,0.032258064516129,0,0.5,0.0081922587221661,0.0,0.3333333333333333,0.4005486968449931,0.2727272727272727,0.0357142857142857,0.4760869565217391,0,0,0,1,0,0,0,0,0,0,1,0
4303,0.0887096774193548,1,0.75,0.0006737324695395,0.072,0.0797101449275362,0.1687242798353909,0.3787878787878788,0.2857142857142857,0.6260869565217392,0,0,0,0,1,0,1,0,0,0,0,1
17724,0.0403225806451612,0,0.5,0.0103680559050579,0.048,0.2985507246376812,0.364883401920439,0.1969696969696969,0.0,0.5630434782608695,1,0,0,0,1,0,0,0,0,0,1,0
2900,0.0161290322580645,0,0.5,0.0085528988430876,0.016,0.4492753623188406,0.8127572016460906,0.3484848484848485,0.0357142857142857,0.5108695652173914,0,0,0,0,1,0,0,0,1,0,0,1
3662,0.032258064516129,0,0.0,0.0054888481009948,0.008,0.4492753623188406,0.9938271604938272,0.5151515151515151,0.0357142857142857,0.5195652173913043,0,0,0,0,1,1,0,0,0,0,0,1
18050,0.0241935483870967,0,0.25,0.0058239069643027,0.032,0.1304347826086956,0.3834019204389575,0.1515151515151515,0.0,0.5108695652173914,1,0,0,0,1,0,1,0,0,0,0,0
19338,0.0161290322580645,1,0.5,0.0048771223754533,0.0,0.1014492753623188,0.1282578875171467,0.1363636363636363,0.0,0.5565217391304348,1,1,0,0,0,0,0,0,0,0,1,0
5152,0.0403225806451612,0,0.25,0.0105300241937524,0.0,0.4202898550724637,0.625514403292181,0.2727272727272727,0.0357142857142857,0.6043478260869565,0,1,0,0,0,1,0,0,0,0,0,1
29294,0.0161290322580645,1,0.25,0.0090130834229835,0.0,0.1304347826086956,0.6035665294924555,0.106060606060606,0.0714285714285714,0.2869565217391304,1,0,0,0,1,0,0,0,0,1,0,0
1707,0.0403225806451612,1,0.5,0.0100817960712193,0.0,0.1928115942028985,0.676954732510288,0.1363636363636363,0.1071428571428571,0.6021739130434782,0,0,0,0,1,0,0,0,1,0,0,1
3290,0.0967741935483871,1,0.0,0.0094012512015544,0.064,0.2753623188405797,0.8127572016460906,0.1969696969696969,0.1785714285714285,0.5152173913043478,0,0,0,0,1,0,0,0,0,0,1,1
4018,0.032258064516129,1,0.75,0.0072470034476305,0.016,0.0579710144927536,0.3834019204389575,0.0606060606060606,0.0,0.6304347826086957,0,1,0,0,0,0,0,0,1,0,0,1
2408,0.0483870967741935,1,1.0,0.0045282996833207,0.04,0.1594202898550724,0.6460905349794238,0.2272727272727272,0.0,0.4913043478260869,0,0,0,0,1,0,0,0,0,0,1,1
14540,0.1129032258064516,1,0.0,0.0032211530306977,0.072,0.0936231884057971,0.4821673525377228,0.1818181818181818,0.1785714285714285,0.45,1,0,0,0,1,1,0,0,0,0,0,0
3003,0.064516129032258,1,0.0,0.0228821568781745,0.04,0.7101449275362319,0.8580246913580247,0.2121212121212121,0.1428571428571428,0.4543478260869565,0,1,0,0,0,1,0,0,0,0,0,1
4765,0.0241935483870967,0,0.25,0.0038168904702307,0.008,0.2536231884057971,0.612482853223594,0.3939393939393939,0.0357142857142857,0.4,0,0,0,0,1,0,0,0,0,0,1,1
6375,0.032258064516129,0,0.5,0.0051024876938857,0.0,0.3623188405797101,0.8127572016460906,0.4393939393939393,0.0714285714285714,0.4565217391304347,0,0,0,0,1,0,1,0,0,0,0,1
5418,0.032258064516129,0,0.75,0.007001896071692,0.04,0.0804927536231884,0.3703703703703704,0.0909090909090909,0.0714285714285714,0.741304347826087,0,0,0,0,1,0,1,0,0,0,0,1
100,0.032258064516129,0,0.25,0.0043606312230927,0.0,0.0434782608695652,0.3545953360768175,0.0757575757575757,0.0357142857142857,0.4956521739130435,0,0,0,0,1,0,1,0,0,0,0,1
1390,0.0483870967741935,1,0.5,0.0150164762763031,0.016,0.217391304347826,0.1282578875171467,0.106060606060606,0.0714285714285714,0.417391304347826,1,1,0,0,0,0,0,0,0,0,1,0
1720,0.0080645161290322,0,0.5,0.0027524877077886,0.0,0.0623188405797101,0.3058984910836763,0.1515151515151515,0.0357142857142857,0.5956521739130435,1,0,0,0,1,0,0,0,1,0,0,0
3937,0.0725806451612903,1,0.75,0.0026917322209564,0.04,0.2318840579710145,0.5960219478737997,0.4696969696969696,0.1785714285714285,0.3391304347826087,0,0,0,0,1,1,0,0,0,0,0,1
17638,0.0241935483870967,1,0.25,0.0067349612096375,0.0,0.1884057971014492,0.1358024691358025,0.1818181818181818,0.0714285714285714,0.5934782608695652,1,0,0,0,1,0,1,0,0,0,0,0
4620,0.032258064516129,0,0.5,0.0063939241176482,0.0,0.2,0.5877914951989026,0.2121212121212121,0.0714285714285714,0.508695652173913,0,0,0,0,1,0,0,0,0,1,0,1
2521,0.0725806451612903,0,0.5,0.0132206441861169,0.064,0.217391304347826,0.4513031550068587,0.1212121212121212,0.1428571428571428,0.6,1,0,0,0,1,0,0,0,0,1,0,0
3492,0.0161290322580645,1,0.75,0.0105750694517241,0.0,0.4782608695652174,0.6755829903978052,0.303030303030303,0.0357142857142857,0.6456521739130435,0,1,0,0,0,0,1,0,0,0,0,1
20765,0.0483870967741935,1,0.25,0.0077006536845491,0.032,0.072463768115942,0.2887517146776406,0.0757575757575757,0.0357142857142857,0.5369565217391304,1,1,0,0,0,0,0,0,0,1,0,0
19662,0.0161290322580645,0,0.5,0.0110688989465248,0.0,0.0869565217391304,0.0,0.0606060606060606,0.0714285714285714,0.6413043478260869,1,1,0,0,0,1,0,0,0,0,0,0
1518,0.0080645161290322,1,0.5,0.0015286191709837,0.0,0.0898550724637681,0.7222222222222222,0.2878787878787878,0.0,0.6,0,0,0,0,1,0,0,0,0,1,0,1
27381,0.064516129032258,0,0.5,0.0162289444700411,0.048,0.2753623188405797,0.3058984910836763,0.1212121212121212,0.2142857142857142,0.6391304347826087,1,0,0,0,1,1,0,0,0,0,0,0
4893,0.0241935483870967,0,0.75,0.0037066408110593,0.016,0.0217391304347826,0.3820301783264746,0.0606060606060606,0.0714285714285714,0.4978260869565217,1,0,0,1,0,0,0,0,0,0,1,0
25914,0.0403225806451612,1,0.75,0.0165296632755743,0.056,0.4492753623188406,0.210562414266118,0.1969696969696969,0.0714285714285714,0.45,1,1,0,0,0,0,0,0,0,0,1,0
6708,0.1129032258064516,1,0.25,0.003332932004183,0.072,0.2753623188405797,0.2414266117969821,0.4696969696969696,0.25,0.6369565217391304,1,0,0,1,0,0,1,0,0,0,0,0
6798,0.1209677419354838,1,0.5,0.0019266579783076,0.112,0.1942028985507246,0.47599451303155,0.5,0.1071428571428571,0.591304347826087,0,0,0,0,1,0,1,0,0,0,0,1
3954,0.064516129032258,1,0.5,0.0060152102821084,0.064,0.0782608695652174,0.7475994513031551,0.0909090909090909,0.2142857142857142,0.532608695652174,0,0,0,0,1,0,0,0,0,1,0,1
16075,0.0241935483870967,1,0.5,0.0115300567264387,0.008,0.072463768115942,0.3834019204389575,0.0454545454545454,0.0,0.4456521739130434,1,0,0,0,1,0,0,0,0,1,0,0
28126,0.0806451612903225,0,0.25,0.011004528716769,0.024,0.1141739130434782,0.0624142661179698,0.0757575757575757,0.2142857142857142,0.5195652173913043,1,0,0,0,1,1,0,0,0,0,0,0
181,0.1370967741935483,0,0.25,0.0012094095651102,0.128,0.0579710144927536,0.3614540466392318,0.2272727272727272,0.3571428571428571,0.5695652173913044,0,0,0,0,1,0,0,0,0,0,1,1
3298,0.1612903225806451,1,0.25,0.0016310832300119,0.136,0.1014492753623188,0.7050754458161865,0.303030303030303,0.3928571428571428,0.6108695652173913,0,0,0,1,0,0,1,0,0,0,0,1
3804,0.0564516129032258,1,0.75,0.0073311157348925,0.0,0.2285507246376811,0.3964334705075445,0.2121212121212121,0.1071428571428571,0.5934782608695652,0,0,0,0,1,0,0,0,1,0,0,1
1944,0.1048387096774193,0,0.5,0.0062539223436436,0.088,0.5072463768115942,0.4279835390946502,0.5151515151515151,0.3214285714285714,0.6021739130434782,0,0,0,0,1,0,0,0,0,0,1,1
3399,0.0887096774193548,1,0.75,0.0083404631820359,0.08,0.2463768115942029,0.6200274348422498,0.1969696969696969,0.1071428571428571,0.5543478260869565,0,0,0,0,1,0,1,0,0,0,0,1
31097,0.0241935483870967,1,0.0,0.0100972282429318,0.016,0.2319130434782608,0.382716049382716,0.1666666666666666,0.0357142857142857,0.35,1,1,0,0,0,0,1,0,0,0,0,0
25707,0.0161290322580645,0,0.25,0.0140890166592379,0.0,0.217391304347826,0.3834019204389575,0.106060606060606,0.0357142857142857,0.3978260869565217,1,0,0,0,1,0,0,0,0,1,0,0
19227,0.0483870967741935,1,0.0,0.0114726379253822,0.032,0.1304347826086956,0.4074074074074074,0.0909090909090909,0.0,0.5304347826086957,1,0,0,0,1,0,0,0,0,0,1,0
2951,0.032258064516129,1,0.25,0.0084596106699425,0.0,0.1551014492753623,0.4101508916323731,0.1212121212121212,0.0714285714285714,0.3,0,1,0,0,0,0,0,0,1,0,0,1
6858,0.0564516129032258,0,0.25,0.0129196473234357,0.04,0.3333333333333333,0.6714677640603567,0.1818181818181818,0.1428571428571428,0.5760869565217391,0,1,0,0,0,0,0,0,1,0,0,1
3482,0.0403225806451612,0,0.5,0.0067306513238439,0.016,0.5128115942028986,0.5500685871056241,0.4848484848484848,0.0357142857142857,0.5630434782608695,0,0,0,0,1,1,0,0,0,0,0,1
9969,0.0967741935483871,1,0.5,0.0073333401920763,0.08,0.4492753623188406,0.2496570644718793,0.3939393939393939,0.25,0.6760869565217391,1,1,0,0,0,0,0,0,0,0,1,0
15815,0.1048387096774193,1,0.25,0.0060232739393996,0.064,0.0434782608695652,0.3834019204389575,0.0606060606060606,0.25,0.5478260869565217,1,0,0,0,1,0,0,0,1,0,0,0
6497,0.032258064516129,1,0.0,0.0173959503200854,0.008,0.1594202898550724,0.2174211248285322,0.0757575757575757,0.0357142857142857,0.4913043478260869,1,1,0,0,0,0,1,0,0,0,0,0
323,0.1048387096774193,1,0.5,0.0173874695770723,0.088,0.2753623188405797,0.5589849108367627,0.1212121212121212,0.2857142857142857,0.4891304347826087,1,0,0,0,1,1,0,0,0,0,0,0
255,0.0080645161290322,0,0.75,0.0048502898606739,0.008,0.3130434782608696,0.5534979423868313,0.3939393939393939,0.0357142857142857,0.6695652173913044,0,0,0,0,1,0,0,0,1,0,0,1
154,0.0161290322580645,1,0.5,0.0025842631332647,0.008,0.2318840579710145,0.1433470507544581,0.4848484848484848,0.0714285714285714,0.6108695652173913,0,0,0,0,1,0,0,0,0,1,0,1
13893,0.0241935483870967,1,0.5,0.0089987634798629,0.0,0.3565217391304348,0.3545953360768175,0.2727272727272727,0.0714285714285714,0.6239130434782608,1,0,0,0,1,1,0,0,0,0,0,0
593,0.0161290322580645,1,0.5,0.0044649026535827,0.0,0.2753623188405797,0.4156378600823046,0.3787878787878788,0.0357142857142857,0.2478260869565217,0,0,0,0,1,0,0,0,0,0,1,1
4190,0.2177419354838709,0,0.0,0.0140229780865942,0.208,0.7101449275362319,0.7016460905349795,0.3484848484848485,0.5357142857142857,0.5217391304347826,0,0,0,0,1,0,0,0,0,0,1,1
23832,0.0483870967741935,1,0.25,0.0063584718312815,0.024,0.1159420289855072,0.078875171467764,0.1212121212121212,0.0357142857142857,0.5869565217391305,1,0,0,0,1,0,1,0,0,0,0,0
