ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
1256,27.0,female,Master,108490.0,5.0,12000.0,7.29,0.11,5.0,567.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
29219,21.0,male,Associate,72778.0,0.0,6000.0,6.91,0.08,4.0,680.0,Yes,MORTGAGE,EDUCATION,0
3500,25.0,female,Associate,38284.0,2.0,12000.0,13.79,0.31,4.0,592.0,No,RENT,DEBTCONSOLIDATION,1
738,25.0,male,Master,166588.0,2.0,20000.0,15.94,0.12,4.0,659.0,No,MORTGAGE,DEBTCONSOLIDATION,1
24088,33.0,male,High School,85105.0,10.0,6000.0,10.83,0.07,8.0,617.0,Yes,RENT,DEBTCONSOLIDATION,0
4063,31.0,male,Bachelor,79311.0,7.0,5588.0,11.13,0.07,5.0,618.0,Yes,MORTGAGE,PERSONAL,0
13004,35.0,male,Associate,44265.0,15.0,8000.0,12.53,0.18,10.0,697.0,Yes,OWN,VENTURE,0
5520,22.0,female,High School,56431.0,0.0,8000.0,12.53,0.14,3.0,553.0,No,MORTGAGE,MEDICAL,1
4630,22.0,male,Associate,77960.0,4.0,9200.0,13.43,0.12,3.0,622.0,Yes,MORTGAGE,PERSONAL,0
19404,26.0,male,Associate,51207.0,5.0,5000.0,11.91,0.1,4.0,565.0,Yes,RENT,VENTURE,0
29669,26.0,male,Associate,96785.0,4.0,15000.0,12.53,0.15,3.0,629.0,Yes,MORTGAGE,PERSONAL,0
12615,25.0,male,Associate,73160.0,1.0,9600.0,7.9,0.13,2.0,635.0,Yes,RENT,DEBTCONSOLIDATION,0
4396,27.0,male,High School,63684.0,3.0,20050.0,17.58,0.31,10.0,625.0,No,RENT,MEDICAL,1
3483,22.0,male,Master,38536.0,0.0,10000.0,12.73,0.26,2.0,653.0,No,RENT,DEBTCONSOLIDATION,1
24801,25.0,male,Associate,79334.0,2.0,4000.0,6.62,0.05,2.0,607.0,Yes,RENT,PERSONAL,0
10102,23.0,male,Bachelor,58421.0,2.0,7500.0,5.79,0.13,4.0,674.0,Yes,RENT,MEDICAL,0
2990,23.0,female,Bachelor,77874.0,0.0,5500.0,7.14,0.07,3.0,534.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
2417,26.0,male,High School,119074.0,3.0,7532.0,13.66,0.06,5.0,637.0,Yes,MORTGAGE,PERSONAL,0
27851,23.0,male,Associate,65677.0,1.0,9500.0,14.65,0.14,2.0,605.0,Yes,RENT,MEDICAL,0
4679,29.0,female,Master,39516.0,11.0,11500.0,14.22,0.29,7.0,664.0,No,RENT,MEDICAL,1
2700,26.0,female,Bachelor,31069.0,1.0,8500.0,11.53,0.27,3.0,601.0,No,RENT,VENTURE,1
7138,36.0,male,High School,37737.0,16.0,4506.0,13.19,0.12,11.0,673.0,Yes,RENT,VENTURE,0
6459,25.0,female,High School,37301.0,0.0,10000.0,9.76,0.27,3.0,594.0,No,MORTGAGE,PERSONAL,1
19461,28.0,male,Bachelor,54021.0,6.0,8000.0,10.59,0.15,6.0,636.0,Yes,MORTGAGE,EDUCATION,0
2223,32.0,female,Associate,78637.0,11.0,25000.0,11.36,0.32,5.0,691.0,No,MORTGAGE,MEDICAL,1
18924,31.0,male,Bachelor,50101.0,6.0,4000.0,10.34,0.08,9.0,692.0,Yes,RENT,VENTURE,0
6683,32.0,female,High School,106718.0,8.0,17600.0,13.49,0.16,10.0,583.0,No,MORTGAGE,DEBTCONSOLIDATION,1
6951,27.0,male,Bachelor,103166.0,5.0,10000.0,13.23,0.1,7.0,616.0,No,OWN,VENTURE,0
15233,23.0,male,High School,64827.0,1.0,5000.0,9.98,0.08,3.0,638.0,Yes,MORTGAGE,PERSONAL,0
2369,41.0,female,High School,83847.0,15.0,4000.0,16.29,0.05,13.0,540.0,No,RENT,DEBTCONSOLIDATION,1
18493,25.0,male,Bachelor,37055.0,0.0,7000.0,11.18,0.19,3.0,666.0,No,OWN,VENTURE,0
3555,28.0,female,Master,18219.0,6.0,3600.0,7.9,0.2,6.0,676.0,No,RENT,EDUCATION,1
1053,25.0,male,Bachelor,39320.0,5.0,5000.0,15.37,0.13,3.0,540.0,No,RENT,EDUCATION,1
11288,23.0,female,Associate,84659.0,1.0,16000.0,11.01,0.19,4.0,587.0,Yes,MORTGAGE,EDUCATION,0
18878,24.0,female,Associate,157043.0,1.0,22800.0,11.01,0.15,2.0,546.0,Yes,OWN,VENTURE,0
25864,23.0,female,Bachelor,164222.0,0.0,8000.0,8.32,0.05,3.0,646.0,No,MORTGAGE,DEBTCONSOLIDATION,0
10096,23.0,male,Bachelor,30737.0,0.0,2000.0,14.04,0.07,3.0,608.0,Yes,RENT,VENTURE,0
1938,33.0,female,High School,38377.0,8.0,13000.0,9.86,0.34,7.0,672.0,No,RENT,DEBTCONSOLIDATION,1
6793,23.0,male,High School,47896.0,0.0,16000.0,11.36,0.33,3.0,644.0,No,RENT,PERSONAL,1
6466,23.0,female,Bachelor,63130.0,1.0,5000.0,9.35,0.08,3.0,723.0,Yes,RENT,PERSONAL,0
3397,28.0,male,High School,47754.0,8.0,14000.0,7.9,0.29,8.0,584.0,No,RENT,EDUCATION,1
7286,22.0,male,Master,60789.0,1.0,7000.0,9.25,0.12,3.0,661.0,Yes,MORTGAGE,PERSONAL,0
2334,22.0,male,Bachelor,58451.0,2.0,16500.0,8.9,0.28,3.0,632.0,No,RENT,DEBTCONSOLIDATION,1
6933,25.0,male,Master,41660.0,1.0,7500.0,9.41,0.18,4.0,690.0,No,RENT,HOMEIMPROVEMENT,1
6540,44.0,male,Associate,65707.0,20.0,7750.0,15.72,0.12,13.0,697.0,No,MORTGAGE,VENTURE,1
4509,47.0,male,Associate,67887.0,26.0,25000.0,11.01,0.37,13.0,658.0,No,RENT,MEDICAL,1
14823,25.0,male,High School,70989.0,0.0,7000.0,7.57,0.1,5.0,618.0,Yes,RENT,VENTURE,0
2113,29.0,female,Bachelor,85069.0,8.0,25000.0,14.83,0.29,6.0,670.0,No,RENT,PERSONAL,1
4293,36.0,male,Associate,16934.0,12.0,2400.0,17.49,0.14,11.0,674.0,No,RENT,EDUCATION,1
59,31.0,female,High School,48253.0,7.0,2500.0,15.11,0.05,8.0,648.0,No,MORTGAGE,DEBTCONSOLIDATION,1
8171,38.0,female,Associate,36921.0,16.0,2200.0,11.01,0.06,11.0,692.0,Yes,RENT,DEBTCONSOLIDATION,0
3175,24.0,female,Bachelor,73814.0,0.0,8150.0,17.27,0.11,3.0,637.0,No,RENT,DEBTCONSOLIDATION,1
25340,28.0,female,Bachelor,129681.0,6.0,8000.0,6.76,0.06,9.0,682.0,No,MORTGAGE,DEBTCONSOLIDATION,0
1383,25.0,male,Associate,46362.0,3.0,16000.0,12.87,0.35,3.0,592.0,No,RENT,MEDICAL,1
6451,23.0,female,Bachelor,50109.0,0.0,6885.0,8.71,0.14,4.0,671.0,No,RENT,HOMEIMPROVEMENT,1
1434,27.0,male,Master,94418.0,3.0,24000.0,11.45,0.25,9.0,598.0,No,MORTGAGE,HOMEIMPROVEMENT,1
10847,23.0,male,Bachelor,121274.0,2.0,16000.0,6.17,0.13,2.0,659.0,Yes,MORTGAGE,PERSONAL,0
6660,35.0,female,Doctorate,41656.0,8.0,1600.0,14.84,0.04,6.0,616.0,No,RENT,VENTURE,1
1133,23.0,female,Bachelor,58546.0,0.0,4800.0,9.53,0.08,4.0,646.0,No,MORTGAGE,DEBTCONSOLIDATION,0
5031,24.0,female,High School,18022.0,0.0,4050.0,6.91,0.22,4.0,638.0,No,RENT,MEDICAL,1
5821,30.0,male,Bachelor,39324.0,8.0,24250.0,11.12,0.62,5.0,671.0,No,RENT,PERSONAL,1
30063,25.0,male,Master,61063.0,4.0,4800.0,10.99,0.08,4.0,668.0,Yes,RENT,VENTURE,0
18797,27.0,male,Bachelor,38224.0,3.0,6000.0,13.49,0.16,7.0,574.0,Yes,RENT,VENTURE,0
21620,31.0,male,Bachelor,162936.0,8.0,10000.0,7.14,0.06,6.0,586.0,Yes,MORTGAGE,VENTURE,0
17427,28.0,male,High School,94589.0,3.0,5195.0,7.04,0.05,10.0,683.0,Yes,MORTGAGE,VENTURE,0
6479,24.0,female,Master,16904.0,2.0,2449.0,13.69,0.14,3.0,650.0,No,RENT,VENTURE,1
3595,22.0,male,Bachelor,74528.0,0.0,16000.0,16.45,0.21,4.0,611.0,No,MORTGAGE,MEDICAL,1
18821,24.0,male,Bachelor,49115.0,0.0,3000.0,14.22,0.06,4.0,632.0,Yes,RENT,MEDICAL,0
24442,23.0,male,High School,49296.0,0.0,10000.0,11.01,0.2,2.0,601.0,Yes,RENT,MEDICAL,0
3621,23.0,male,Master,81864.0,1.0,20000.0,16.94,0.24,3.0,686.0,No,RENT,MEDICAL,1
6250,26.0,male,High School,59862.0,4.0,8400.0,18.25,0.14,4.0,649.0,No,RENT,VENTURE,1
1366,38.0,male,Associate,37120.0,16.0,15000.0,14.61,0.4,15.0,639.0,No,RENT,PERSONAL,1
26583,36.0,male,Bachelor,97183.0,13.0,6000.0,11.01,0.06,14.0,681.0,Yes,MORTGAGE,VENTURE,0
1060,22.0,male,Bachelor,61232.0,0.0,10000.0,6.17,0.16,3.0,657.0,Yes,RENT,PERSONAL,0
17278,23.0,male,Associate,30186.0,1.0,2000.0,13.78,0.07,3.0,618.0,Yes,RENT,EDUCATION,0
3444,24.0,male,High School,40302.0,2.0,2000.0,10.0,0.05,2.0,597.0,No,RENT,EDUCATION,1
2759,21.0,female,Associate,41630.0,1.0,5000.0,14.59,0.12,4.0,643.0,No,RENT,PERSONAL,1
4308,26.0,male,Associate,37128.0,1.0,8000.0,11.01,0.22,3.0,658.0,No,RENT,HOMEIMPROVEMENT,1
88,27.0,male,Doctorate,87523.0,3.0,10000.0,14.83,0.11,6.0,723.0,No,MORTGAGE,MEDICAL,1
2150,36.0,female,Doctorate,66775.0,14.0,9500.0,15.62,0.14,12.0,731.0,No,RENT,EDUCATION,1
2646,32.0,female,High School,66752.0,11.0,18000.0,10.38,0.27,7.0,588.0,No,RENT,DEBTCONSOLIDATION,1
27702,25.0,female,Associate,53438.0,4.0,13000.0,10.54,0.24,4.0,665.0,Yes,MORTGAGE,EDUCATION,0
31084,30.0,male,Master,55727.0,11.0,6400.0,8.94,0.11,7.0,715.0,Yes,MORTGAGE,VENTURE,0
2078,26.0,female,Bachelor,43953.0,0.0,4000.0,10.65,0.09,3.0,564.0,Yes,RENT,PERSONAL,0
18890,37.0,male,High School,93463.0,12.0,15000.0,12.29,0.16,15.0,644.0,Yes,MORTGAGE,VENTURE,0
14333,23.0,male,Associate,34420.0,0.0,6801.0,8.49,0.2,4.0,643.0,Yes,RENT,EDUCATION,0
24454,34.0,female,Bachelor,67173.0,10.0,12000.0,13.16,0.18,8.0,600.0,Yes,RENT,DEBTCONSOLIDATION,0
1045,26.0,male,Bachelor,92187.0,3.0,8000.0,13.48,0.09,4.0,532.0,No,RENT,HOMEIMPROVEMENT,1
27619,24.0,male,Master,40552.0,2.0,3000.0,11.35,0.07,2.0,622.0,Yes,MORTGAGE,VENTURE,0
6982,29.0,female,Bachelor,37620.0,7.0,13000.0,14.35,0.35,8.0,597.0,No,RENT,PERSONAL,1
720,21.0,female,High School,36971.0,0.0,10750.0,12.68,0.29,3.0,562.0,No,RENT,VENTURE,1
3966,30.0,male,Bachelor,73027.0,10.0,18814.0,14.45,0.26,6.0,646.0,No,RENT,MEDICAL,1
772,39.0,male,Bachelor,29924.0,18.0,3000.0,14.12,0.1,12.0,647.0,No,RENT,VENTURE,1
2270,34.0,male,High School,47262.0,13.0,8000.0,11.01,0.17,9.0,658.0,Yes,RENT,DEBTCONSOLIDATION,0
6141,24.0,male,Master,72922.0,2.0,14000.0,9.9,0.19,3.0,682.0,Yes,MORTGAGE,VENTURE,0
1418,29.0,male,Bachelor,108928.0,9.0,10000.0,12.21,0.09,10.0,626.0,Yes,MORTGAGE,VENTURE,0
7667,26.0,female,Bachelor,34548.0,4.0,4767.0,11.31,0.14,5.0,700.0,Yes,RENT,MEDICAL,0
13174,34.0,male,High School,43237.0,9.0,5600.0,11.11,0.13,9.0,592.0,Yes,MORTGAGE,VENTURE,0
25188,29.0,female,Bachelor,168873.0,8.0,15000.0,12.3,0.09,5.0,576.0,Yes,MORTGAGE,PERSONAL,0
2506,33.0,male,High School,58822.0,13.0,3600.0,8.46,0.06,7.0,623.0,Yes,RENT,VENTURE,0
28335,33.0,male,Bachelor,67224.0,9.0,8049.0,11.01,0.12,9.0,653.0,Yes,RENT,PERSONAL,0
5282,28.0,male,Bachelor,53570.0,6.0,1000.0,14.17,0.02,9.0,641.0,No,RENT,VENTURE,1
15039,23.0,male,High School,66971.0,0.0,1500.0,11.49,0.02,3.0,615.0,Yes,MORTGAGE,VENTURE,0
4425,23.0,male,Associate,56412.0,4.0,18218.0,10.74,0.32,3.0,582.0,No,RENT,DEBTCONSOLIDATION,1
21344,24.0,female,Associate,31006.0,0.0,2500.0,9.95,0.08,4.0,658.0,Yes,RENT,VENTURE,0
7777,22.0,female,Associate,63442.0,2.0,9000.0,10.65,0.14,3.0,631.0,Yes,RENT,MEDICAL,0
16286,23.0,male,Bachelor,44280.0,1.0,3700.0,9.25,0.08,2.0,562.0,Yes,RENT,DEBTCONSOLIDATION,0
19354,26.0,male,High School,252699.0,7.0,15000.0,12.99,0.06,4.0,625.0,Yes,RENT,PERSONAL,0
4657,25.0,male,Bachelor,41964.0,6.0,10000.0,12.53,0.24,2.0,690.0,No,RENT,HOMEIMPROVEMENT,1
4549,23.0,male,Associate,65802.0,3.0,20000.0,11.12,0.3,2.0,628.0,No,RENT,PERSONAL,1
1061,22.0,male,Bachelor,66050.0,0.0,4000.0,11.14,0.06,3.0,588.0,No,MORTGAGE,EDUCATION,1
17478,28.0,male,Bachelor,66411.0,6.0,5000.0,10.83,0.08,6.0,588.0,Yes,RENT,PERSONAL,0
863,22.0,female,High School,49445.0,0.0,16500.0,10.75,0.33,2.0,615.0,No,RENT,MEDICAL,1
6772,28.0,female,High School,84079.0,5.0,30000.0,11.01,0.36,9.0,607.0,No,MORTGAGE,EDUCATION,1
608,37.0,male,Associate,109017.0,12.0,10000.0,8.94,0.09,12.0,544.0,Yes,RENT,VENTURE,0
20813,31.0,female,Bachelor,75238.0,5.0,9024.0,11.6,0.12,9.0,621.0,Yes,RENT,MEDICAL,0
885,26.0,male,Associate,41874.0,6.0,4000.0,17.58,0.1,3.0,649.0,No,MORTGAGE,MEDICAL,1
18450,29.0,female,Associate,54311.0,8.0,5000.0,11.01,0.09,7.0,584.0,Yes,MORTGAGE,PERSONAL,0
28506,23.0,male,Bachelor,61084.0,0.0,3000.0,6.03,0.05,4.0,606.0,Yes,MORTGAGE,EDUCATION,0
28562,27.0,male,Master,123182.0,5.0,16000.0,11.99,0.13,5.0,632.0,Yes,MORTGAGE,PERSONAL,0
11823,32.0,male,Associate,85907.0,9.0,1500.0,10.27,0.02,5.0,576.0,Yes,MORTGAGE,VENTURE,0
11773,23.0,female,Associate,74911.0,0.0,5000.0,11.36,0.07,2.0,636.0,Yes,MORTGAGE,PERSONAL,0
5883,23.0,male,Associate,51188.0,3.0,6000.0,15.35,0.12,3.0,622.0,No,RENT,HOMEIMPROVEMENT,1
12410,29.0,male,Bachelor,41885.0,5.0,5500.0,11.01,0.13,5.0,601.0,Yes,RENT,MEDICAL,0
6645,33.0,male,High School,65676.0,8.0,1457.0,14.69,0.02,9.0,567.0,No,RENT,DEBTCONSOLIDATION,1
1527,28.0,female,Bachelor,41551.0,4.0,5000.0,7.9,0.12,5.0,679.0,No,RENT,PERSONAL,1
9028,23.0,male,Associate,68531.0,0.0,5000.0,6.86,0.07,4.0,643.0,Yes,MORTGAGE,PERSONAL,0
5088,27.0,female,High School,41483.0,6.0,15000.0,5.79,0.36,8.0,670.0,No,RENT,DEBTCONSOLIDATION,1
5662,25.0,male,High School,30853.0,5.0,8500.0,12.53,0.28,2.0,627.0,No,RENT,MEDICAL,1
12388,22.0,female,Associate,32675.0,1.0,4640.0,12.0,0.14,3.0,666.0,Yes,RENT,PERSONAL,0
22588,23.0,male,Associate,41348.0,0.0,8000.0,6.99,0.19,2.0,645.0,Yes,MORTGAGE,PERSONAL,0
6673,26.0,female,Bachelor,71465.0,3.0,12000.0,11.01,0.17,4.0,665.0,No,RENT,HOMEIMPROVEMENT,1
2043,26.0,female,Bachelor,39626.0,5.0,8583.0,15.73,0.22,4.0,687.0,No,RENT,DEBTCONSOLIDATION,1
2690,23.0,male,Associate,110298.0,0.0,12000.0,11.01,0.11,4.0,586.0,Yes,MORTGAGE,EDUCATION,0
25448,25.0,male,Bachelor,72900.0,3.0,17000.0,6.91,0.23,2.0,678.0,Yes,RENT,PERSONAL,0
4858,29.0,male,Bachelor,75404.0,1.0,3104.0,12.76,0.04,8.0,657.0,Yes,MORTGAGE,PERSONAL,0
18978,24.0,male,Bachelor,46687.0,1.0,6000.0,10.39,0.13,2.0,621.0,Yes,RENT,DEBTCONSOLIDATION,0
23076,24.0,female,High School,95363.0,1.0,4815.0,7.64,0.05,5.0,608.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
5910,25.0,male,Bachelor,46395.0,2.0,9000.0,11.58,0.19,2.0,697.0,No,MORTGAGE,EDUCATION,1
10536,33.0,male,Associate,35555.0,12.0,4000.0,9.88,0.11,5.0,640.0,Yes,RENT,MEDICAL,0
18015,26.0,male,Bachelor,58524.0,5.0,3600.0,13.49,0.06,4.0,569.0,Yes,OWN,VENTURE,0
2235,26.0,male,High School,23956.0,8.0,4500.0,7.88,0.19,3.0,580.0,No,OWN,PERSONAL,1
17569,27.0,male,Associate,97640.0,0.0,3000.0,11.01,0.03,10.0,520.0,Yes,MORTGAGE,PERSONAL,0
5074,26.0,male,Bachelor,17602.0,2.0,3450.0,12.69,0.2,3.0,691.0,No,RENT,HOMEIMPROVEMENT,1
2609,22.0,male,Master,27932.0,1.0,4200.0,15.2,0.15,4.0,658.0,No,RENT,PERSONAL,1
4086,33.0,female,Associate,64396.0,12.0,2500.0,9.99,0.04,7.0,697.0,Yes,RENT,DEBTCONSOLIDATION,0
12031,24.0,female,Bachelor,72939.0,0.0,15000.0,11.89,0.21,2.0,679.0,Yes,MORTGAGE,PERSONAL,0
18095,26.0,male,Associate,126173.0,4.0,5000.0,7.88,0.04,3.0,668.0,Yes,RENT,VENTURE,0
28871,25.0,male,High School,41329.0,2.0,5500.0,11.01,0.13,3.0,625.0,Yes,RENT,PERSONAL,0
6051,24.0,female,High School,37111.0,4.0,17000.0,11.99,0.46,3.0,641.0,No,MORTGAGE,DEBTCONSOLIDATION,1
29121,22.0,female,Associate,58944.0,0.0,3000.0,11.01,0.05,2.0,530.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
6668,34.0,male,Bachelor,88533.0,12.0,7500.0,15.66,0.08,6.0,621.0,No,MORTGAGE,PERSONAL,1
30667,30.0,male,Associate,26974.0,6.0,5000.0,11.71,0.19,7.0,564.0,Yes,RENT,VENTURE,0
27674,29.0,male,Associate,103343.0,7.0,18000.0,12.65,0.17,9.0,565.0,Yes,MORTGAGE,EDUCATION,0
6972,23.0,female,High School,20421.0,0.0,5600.0,12.84,0.27,4.0,587.0,No,MORTGAGE,MEDICAL,1
327,23.0,male,Bachelor,56153.0,2.0,9500.0,12.69,0.17,4.0,591.0,No,MORTGAGE,PERSONAL,1
8673,25.0,female,Associate,73054.0,5.0,8000.0,5.79,0.11,2.0,663.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
4709,23.0,male,Associate,110340.0,0.0,10000.0,10.2,0.09,2.0,620.0,Yes,RENT,EDUCATION,0
28755,31.0,female,Bachelor,205373.0,10.0,10000.0,13.49,0.05,8.0,665.0,Yes,MORTGAGE,PERSONAL,0
24815,35.0,female,Master,87345.0,12.0,14470.0,8.86,0.17,10.0,719.0,Yes,MORTGAGE,DEBTCONSOLIDATION,0
151,23.0,male,Associate,67644.0,1.0,12300.0,11.01,0.18,4.0,577.0,Yes,RENT,VENTURE,0
20098,30.0,male,Associate,79832.0,8.0,4000.0,12.68,0.05,7.0,670.0,Yes,OWN,VENTURE,0
17140,22.0,male,Bachelor,79795.0,0.0,6800.0,10.37,0.09,3.0,603.0,Yes,RENT,PERSONAL,0
396,23.0,female,Master,74518.0,4.0,15000.0,16.82,0.2,3.0,673.0,No,MORTGAGE,MEDICAL,1
16657,24.0,male,High School,108760.0,0.0,5000.0,9.28,0.05,4.0,634.0,Yes,MORTGAGE,VENTURE,0
1162,21.0,male,Master,21682.0,0.0,5750.0,8.9,0.27,2.0,656.0,No,RENT,MEDICAL,1
4047,25.0,female,High School,43837.0,2.0,13750.0,13.22,0.31,4.0,622.0,No,MORTGAGE,DEBTCONSOLIDATION,1
3644,40.0,female,High School,39099.0,20.0,10000.0,11.01,0.26,13.0,518.0,No,RENT,MEDICAL,1
4995,32.0,male,Associate,42285.0,9.0,12000.0,14.96,0.28,8.0,701.0,No,RENT,VENTURE,1
2763,34.0,female,Associate,166557.0,13.0,2400.0,19.91,0.01,7.0,695.0,No,MORTGAGE,HOMEIMPROVEMENT,1
3284,34.0,male,Bachelor,111475.0,11.0,9000.0,9.63,0.08,8.0,640.0,Yes,MORTGAGE,PERSONAL,0
13751,22.0,male,Bachelor,105534.0,0.0,1500.0,10.99,0.01,4.0,682.0,Yes,MORTGAGE,EDUCATION,0
480,25.0,male,Associate,44494.0,2.0,6000.0,11.25,0.13,4.0,622.0,Yes,RENT,MEDICAL,0
2959,22.0,male,Master,15343.0,0.0,3500.0,15.65,0.23,2.0,694.0,No,RENT,EDUCATION,1
1144,25.0,female,Associate,51407.0,0.0,3023.0,11.62,0.06,4.0,638.0,No,MORTGAGE,DEBTCONSOLIDATION,1
5484,24.0,female,Associate,16873.0,3.0,4000.0,5.79,0.24,3.0,640.0,No,RENT,EDUCATION,1
6225,25.0,male,Bachelor,38493.0,5.0,12250.0,11.36,0.32,3.0,577.0,No,MORTGAGE,PERSONAL,1
12215,36.0,male,Bachelor,45831.0,18.0,10000.0,9.32,0.22,12.0,706.0,Yes,MORTGAGE,VENTURE,0
645,29.0,female,Bachelor,47966.0,6.0,3000.0,16.7,0.06,7.0,637.0,No,RENT,PERSONAL,1
3393,39.0,male,High School,27252.0,15.0,2955.0,14.26,0.11,13.0,689.0,No,RENT,EDUCATION,1
2048,47.0,male,Associate,46637.0,24.0,13000.0,11.7,0.28,18.0,705.0,No,RENT,MEDICAL,1
2206,33.0,female,Associate,44175.0,12.0,4000.0,11.73,0.09,7.0,701.0,No,RENT,PERSONAL,1
2141,26.0,female,Bachelor,96926.0,5.0,7500.0,15.23,0.08,2.0,575.0,No,MORTGAGE,DEBTCONSOLIDATION,1
2671,28.0,female,Bachelor,80979.0,6.0,9464.0,12.21,0.12,8.0,695.0,No,RENT,MEDICAL,1
16506,23.0,male,Bachelor,65827.0,1.0,12000.0,11.36,0.18,2.0,528.0,Yes,RENT,VENTURE,0
5021,36.0,female,Associate,447300.0,16.0,2000.0,11.01,0.0,14.0,638.0,No,RENT,DEBTCONSOLIDATION,1
1997,27.0,female,High School,24237.0,2.0,9575.0,6.62,0.4,5.0,594.0,No,RENT,HOMEIMPROVEMENT,1
309,30.0,male,Master,51540.0,10.0,4500.0,7.49,0.09,7.0,691.0,No,MORTGAGE,MEDICAL,1
4211,28.0,female,Master,70629.0,5.0,13716.0,12.88,0.19,9.0,714.0,No,RENT,MEDICAL,1
6565,25.0,female,Bachelor,37973.0,2.0,11000.0,13.72,0.29,2.0,540.0,No,RENT,HOMEIMPROVEMENT,1
16458,26.0,female,Bachelor,54412.0,5.0,6500.0,14.35,0.12,3.0,576.0,No,MORTGAGE,DEBTCONSOLIDATION,0
3220,33.0,male,Bachelor,82405.0,11.0,5000.0,12.18,0.06,10.0,650.0,Yes,MORTGAGE,VENTURE,0
3,26.0,male,Associate,30991.0,5.0,9995.0,13.94,0.32,3.0,593.0,No,RENT,HOMEIMPROVEMENT,1
22638,32.0,female,Associate,65460.0,10.0,4200.0,13.98,0.06,10.0,695.0,Yes,RENT,PERSONAL,0
9684,26.0,male,High School,109257.0,4.0,12000.0,11.01,0.11,3.0,639.0,Yes,RENT,EDUCATION,0
2004,35.0,male,Master,44216.0,12.0,12000.0,16.29,0.27,9.0,740.0,No,RENT,MEDICAL,1
17053,22.0,female,Associate,157116.0,0.0,14500.0,11.01,0.09,4.0,667.0,Yes,MORTGAGE,EDUCATION,0
11646,32.0,male,Bachelor,88802.0,8.0,5920.0,13.5,0.07,8.0,609.0,Yes,RENT,PERSONAL,0
31356,34.0,female,Associate,109000.0,13.0,6400.0,11.01,0.06,7.0,694.0,Yes,RENT,MEDICAL,0
3589,22.0,female,High School,38089.0,0.0,1050.0,7.51,0.03,4.0,581.0,No,MORTGAGE,DEBTCONSOLIDATION,1
119,30.0,female,Associate,83357.0,8.0,22165.0,17.0,0.27,5.0,525.0,No,RENT,MEDICAL,1
14074,22.0,female,Bachelor,33621.0,2.0,10800.0,10.74,0.32,3.0,632.0,Yes,OWN,VENTURE,0
38,22.0,male,High School,101644.0,1.0,7500.0,13.11,0.07,4.0,631.0,Yes,OWN,VENTURE,0
2198,25.0,male,Bachelor,61130.0,3.0,15890.0,16.68,0.26,4.0,584.0,No,RENT,HOMEIMPROVEMENT,1
6890,29.0,male,Master,34123.0,6.0,8577.0,19.36,0.25,9.0,696.0,No,RENT,EDUCATION,1
6002,34.0,female,Bachelor,38222.0,12.0,8000.0,14.15,0.21,11.0,678.0,No,RENT,MEDICAL,1
3094,25.0,male,Associate,41595.0,1.0,5000.0,11.43,0.12,3.0,642.0,No,RENT,PERSONAL,1
1810,23.0,female,Bachelor,26437.0,2.0,7500.0,7.14,0.28,4.0,565.0,No,RENT,MEDICAL,1
6072,21.0,male,High School,40827.0,1.0,10000.0,11.01,0.24,4.0,539.0,No,RENT,DEBTCONSOLIDATION,1
4649,32.0,male,Bachelor,48847.0,12.0,4000.0,9.99,0.08,8.0,606.0,Yes,RENT,PERSONAL,0
16663,25.0,male,Associate,116309.0,4.0,17500.0,11.71,0.15,3.0,614.0,Yes,RENT,PERSONAL,0
30915,37.0,male,Associate,48961.0,17.0,9600.0,11.15,0.2,10.0,698.0,Yes,RENT,VENTURE,0
551,31.0,male,High School,23847.0,4.0,5000.0,10.86,0.21,9.0,651.0,No,RENT,VENTURE,1
26839,26.0,female,Bachelor,29636.0,6.0,3500.0,10.71,0.12,4.0,697.0,Yes,RENT,VENTURE,0
992,37.0,male,Master,30726.0,14.0,2775.0,15.65,0.09,12.0,736.0,No,RENT,HOMEIMPROVEMENT,1
14039,23.0,female,Bachelor,144864.0,0.0,12000.0,11.19,0.08,4.0,582.0,Yes,RENT,EDUCATION,0
9694,28.0,male,High School,45627.0,8.0,3000.0,11.16,0.07,5.0,625.0,Yes,RENT,MEDICAL,0
932,28.0,female,Master,37209.0,6.0,14800.0,11.14,0.4,5.0,692.0,No,RENT,PERSONAL,1
5598,29.0,female,Associate,26022.0,10.0,7017.0,13.15,0.27,10.0,649.0,No,RENT,DEBTCONSOLIDATION,1
13048,22.0,female,Associate,132755.0,1.0,6400.0,9.32,0.05,4.0,568.0,Yes,RENT,MEDICAL,0
23124,29.0,female,Associate,84801.0,7.0,5000.0,11.34,0.06,7.0,631.0,Yes,MORTGAGE,PERSONAL,0
17181,26.0,male,High School,132366.0,3.0,6000.0,7.88,0.05,3.0,647.0,Yes,MORTGAGE,EDUCATION,0
6106,22.0,female,Master,63645.0,2.0,14825.0,15.62,0.23,3.0,583.0,No,MORTGAGE,DEBTCONSOLIDATION,1
