ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
31097,"(22.0, 23.0)",male,High School,"(76436.8, 88474.9)","(1.0, 3.0)","(8000.0, 10000.0)","(10.58, 11.01)","(0.1, 0.12)","(2.0, 3.0)","(390.0, 563.0)",Yes,MORTGAGE,EDUCATION,0
25707,"(20.0, 22.0)",female,Associate,"(103841.0, 133276.1)","(0.0, 1.0)","(6600.0, 8000.0)","(10.58, 11.01)","(0.06, 0.08)","(2.0, 3.0)","(563.0, 591.0)",Yes,RENT,PERSONAL,0
19227,"(25.0, 26.0)",male,High School,"(88474.9, 103841.0)","(3.0, 4.0)","(4400.0, 5400.0)","(11.01, 11.49)","(0.04, 0.06)","(2.0, 3.0)","(626.0, 640.0)",Yes,RENT,VENTURE,0
2951,"(23.0, 24.0)",male,Associate,"(67048.0, 76436.8)","(0.0, 1.0)","(5400.0, 6600.0)","(11.01, 11.49)","(0.06, 0.08)","(3.0, 4.0)","(390.0, 563.0)",No,MORTGAGE,MEDICAL,1
6858,"(26.0, 27.0)",female,Associate,"(88474.9, 103841.0)","(4.0, 5.0)","(10000.0, 12000.0)","(14.97, 20.0)","(0.1, 0.12)","(4.0, 6.0)","(652.0, 663.0)",No,MORTGAGE,MEDICAL,1
3482,"(24.0, 25.0)",female,Bachelor,"(51221.0, 59456.0)","(1.0, 3.0)","(14520.2, 19200.0)","(12.53, 13.49)","(0.26, 0.66)","(2.0, 3.0)","(640.0, 652.0)",No,RENT,DEBTCONSOLIDATION,1
9969,"(31.0, 35.0)",male,Bachelor,"(59456.0, 67048.0)","(9.0, 13.0)","(14520.2, 19200.0)","(7.88, 9.44)","(0.21, 0.26)","(7.0, 9.0)","(692.0, 850.0)",Yes,MORTGAGE,VENTURE,0
15815,"(31.0, 35.0)",male,Associate,"(51221.0, 59456.0)","(7.0, 9.0)","(500.0, 3000.0)","(10.58, 11.01)","(0.0, 0.04)","(7.0, 9.0)","(640.0, 652.0)",Yes,RENT,MEDICAL,0
6497,"(23.0, 24.0)",male,High School,"(103841.0, 133276.1)","(0.0, 1.0)","(5400.0, 6600.0)","(7.88, 9.44)","(0.04, 0.06)","(2.0, 3.0)","(611.0, 626.0)",Yes,MORTGAGE,EDUCATION,0
323,"(31.0, 35.0)",male,Bachelor,"(103841.0, 133276.1)","(9.0, 13.0)","(8000.0, 10000.0)","(13.49, 14.97)","(0.06, 0.08)","(9.0, 11.0)","(611.0, 626.0)",Yes,RENT,DEBTCONSOLIDATION,0
255,"(20.0, 22.0)",female,Master,"(35118.9, 43081.8)","(0.0, 1.0)","(10000.0, 12000.0)","(12.53, 13.49)","(0.21, 0.26)","(2.0, 3.0)","(692.0, 850.0)",No,RENT,MEDICAL,1
154,"(20.0, 22.0)",male,Bachelor,"(8000.0, 35118.9)","(0.0, 1.0)","(8000.0, 10000.0)","(6.99, 7.88)","(0.26, 0.66)","(3.0, 4.0)","(663.0, 676.0)",No,RENT,PERSONAL,1
13893,"(22.0, 23.0)",male,Bachelor,"(67048.0, 76436.8)","(0.0, 1.0)","(12000.0, 14520.2)","(10.58, 11.01)","(0.17, 0.21)","(3.0, 4.0)","(676.0, 692.0)",Yes,RENT,DEBTCONSOLIDATION,0
593,"(20.0, 22.0)",male,Bachelor,"(35118.9, 43081.8)","(0.0, 1.0)","(8000.0, 10000.0)","(11.01, 11.49)","(0.21, 0.26)","(2.0, 3.0)","(390.0, 563.0)",No,RENT,VENTURE,1
4190,"(35.0, 144.0)",female,High School,"(103841.0, 133276.1)","(13.0, 125.0)","(19200.0, 35000.0)","(14.97, 20.0)","(0.21, 0.26)","(11.0, 30.0)","(626.0, 640.0)",No,RENT,VENTURE,1
23832,"(25.0, 26.0)",male,Associate,"(51221.0, 59456.0)","(1.0, 3.0)","(4400.0, 5400.0)","(5.42, 6.99)","(0.06, 0.08)","(2.0, 3.0)","(652.0, 663.0)",Yes,RENT,EDUCATION,0
2669,"(22.0, 23.0)",female,High School,"(67048.0, 76436.8)","(0.0, 1.0)","(8000.0, 10000.0)","(14.97, 20.0)","(0.12, 0.14)","(2.0, 3.0)","(563.0, 591.0)",No,RENT,EDUCATION,1
6763,"(24.0, 25.0)",male,Bachelor,"(88474.9, 103841.0)","(1.0, 3.0)","(6600.0, 8000.0)","(14.97, 20.0)","(0.06, 0.08)","(2.0, 3.0)","(692.0, 850.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
21134,"(20.0, 22.0)",male,Associate,"(67048.0, 76436.8)","(0.0, 1.0)","(5400.0, 6600.0)","(11.49, 12.53)","(0.08, 0.1)","(3.0, 4.0)","(652.0, 663.0)",Yes,MORTGAGE,VENTURE,0
7554,"(25.0, 26.0)",male,Bachelor,"(59456.0, 67048.0)","(1.0, 3.0)","(4400.0, 5400.0)","(10.58, 11.01)","(0.06, 0.08)","(2.0, 3.0)","(640.0, 652.0)",Yes,RENT,PERSONAL,0
986,"(22.0, 23.0)",male,High School,"(103841.0, 133276.1)","(0.0, 1.0)","(19200.0, 35000.0)","(14.97, 20.0)","(0.26, 0.66)","(3.0, 4.0)","(663.0, 676.0)",No,RENT,DEBTCONSOLIDATION,1
1936,"(29.0, 31.0)",male,Bachelor,"(43081.8, 51221.0)","(5.0, 7.0)","(12000.0, 14520.2)","(7.88, 9.44)","(0.26, 0.66)","(6.0, 7.0)","(390.0, 563.0)",No,RENT,VENTURE,1
4911,"(23.0, 24.0)",male,Bachelor,"(35118.9, 43081.8)","(1.0, 3.0)","(8000.0, 10000.0)","(5.42, 6.99)","(0.26, 0.66)","(3.0, 4.0)","(563.0, 591.0)",No,RENT,MEDICAL,1
17990,"(20.0, 22.0)",male,Associate,"(76436.8, 88474.9)","(0.0, 1.0)","(8000.0, 10000.0)","(9.44, 10.58)","(0.1, 0.12)","(3.0, 4.0)","(640.0, 652.0)",No,MORTGAGE,VENTURE,0
680,"(20.0, 22.0)",female,Associate,"(43081.8, 51221.0)","(0.0, 1.0)","(12000.0, 14520.2)","(7.88, 9.44)","(0.26, 0.66)","(2.0, 3.0)","(390.0, 563.0)",No,RENT,PERSONAL,1
23901,"(29.0, 31.0)",male,Associate,"(59456.0, 67048.0)","(7.0, 9.0)","(8000.0, 10000.0)","(11.01, 11.49)","(0.14, 0.17)","(4.0, 6.0)","(640.0, 652.0)",Yes,RENT,DEBTCONSOLIDATION,0
22465,"(20.0, 22.0)",female,Associate,"(8000.0, 35118.9)","(0.0, 1.0)","(3000.0, 4400.0)","(7.88, 9.44)","(0.12, 0.14)","(3.0, 4.0)","(591.0, 611.0)",Yes,RENT,MEDICAL,0
6625,"(20.0, 22.0)",female,Associate,"(35118.9, 43081.8)","(0.0, 1.0)","(4400.0, 5400.0)","(9.44, 10.58)","(0.12, 0.14)","(2.0, 3.0)","(626.0, 640.0)",No,MORTGAGE,PERSONAL,1
3626,"(22.0, 23.0)",female,Master,"(43081.8, 51221.0)","(0.0, 1.0)","(3000.0, 4400.0)","(12.53, 13.49)","(0.08, 0.1)","(3.0, 4.0)","(611.0, 626.0)",No,RENT,MEDICAL,1
3791,"(31.0, 35.0)",male,High School,"(103841.0, 133276.1)","(9.0, 13.0)","(8000.0, 10000.0)","(12.53, 13.49)","(0.06, 0.08)","(9.0, 11.0)","(692.0, 850.0)",Yes,RENT,VENTURE,0
4882,"(27.0, 29.0)",male,Associate,"(8000.0, 35118.9)","(5.0, 7.0)","(8000.0, 10000.0)","(11.49, 12.53)","(0.26, 0.66)","(9.0, 11.0)","(640.0, 652.0)",No,RENT,MEDICAL,1
16370,"(24.0, 25.0)",female,Bachelor,"(88474.9, 103841.0)","(1.0, 3.0)","(6600.0, 8000.0)","(10.58, 11.01)","(0.06, 0.08)","(2.0, 3.0)","(663.0, 676.0)",Yes,MORTGAGE,PERSONAL,0
1248,"(27.0, 29.0)",male,Associate,"(76436.8, 88474.9)","(9.0, 13.0)","(14520.2, 19200.0)","(10.58, 11.01)","(0.17, 0.21)","(4.0, 6.0)","(563.0, 591.0)",Yes,MORTGAGE,PERSONAL,0
6389,"(22.0, 23.0)",male,Associate,"(133276.1, 7200766.0)","(1.0, 3.0)","(14520.2, 19200.0)","(10.58, 11.01)","(0.06, 0.08)","(2.0, 3.0)","(591.0, 611.0)",Yes,MORTGAGE,PERSONAL,0
16052,"(25.0, 26.0)",male,Bachelor,"(8000.0, 35118.9)","(4.0, 5.0)","(3000.0, 4400.0)","(9.44, 10.58)","(0.14, 0.17)","(2.0, 3.0)","(591.0, 611.0)",Yes,OWN,MEDICAL,0
1666,"(20.0, 22.0)",female,Bachelor,"(76436.8, 88474.9)","(0.0, 1.0)","(19200.0, 35000.0)","(10.58, 11.01)","(0.26, 0.66)","(2.0, 3.0)","(626.0, 640.0)",No,RENT,EDUCATION,1
3344,"(22.0, 23.0)",female,High School,"(51221.0, 59456.0)","(0.0, 1.0)","(8000.0, 10000.0)","(12.53, 13.49)","(0.17, 0.21)","(2.0, 3.0)","(652.0, 663.0)",No,RENT,MEDICAL,1
14654,"(27.0, 29.0)",female,Associate,"(35118.9, 43081.8)","(4.0, 5.0)","(6600.0, 8000.0)","(11.01, 11.49)","(0.17, 0.21)","(7.0, 9.0)","(563.0, 591.0)",Yes,RENT,MEDICAL,0
6602,"(23.0, 24.0)",female,Associate,"(35118.9, 43081.8)","(0.0, 1.0)","(6600.0, 8000.0)","(14.97, 20.0)","(0.14, 0.17)","(2.0, 3.0)","(692.0, 850.0)",No,RENT,EDUCATION,1
4562,"(22.0, 23.0)",female,High School,"(43081.8, 51221.0)","(0.0, 1.0)","(3000.0, 4400.0)","(10.58, 11.01)","(0.08, 0.1)","(3.0, 4.0)","(611.0, 626.0)",No,RENT,MEDICAL,1
27053,"(24.0, 25.0)",male,Bachelor,"(59456.0, 67048.0)","(3.0, 4.0)","(14520.2, 19200.0)","(7.88, 9.44)","(0.21, 0.26)","(2.0, 3.0)","(652.0, 663.0)",Yes,MORTGAGE,EDUCATION,0
6653,"(27.0, 29.0)",female,High School,"(35118.9, 43081.8)","(3.0, 4.0)","(8000.0, 10000.0)","(14.97, 20.0)","(0.21, 0.26)","(6.0, 7.0)","(663.0, 676.0)",No,MORTGAGE,EDUCATION,1
19445,"(35.0, 144.0)",male,Associate,"(8000.0, 35118.9)","(9.0, 13.0)","(5400.0, 6600.0)","(10.58, 11.01)","(0.21, 0.26)","(11.0, 30.0)","(611.0, 626.0)",Yes,OWN,PERSONAL,0
3263,"(24.0, 25.0)",male,Associate,"(51221.0, 59456.0)","(0.0, 1.0)","(500.0, 3000.0)","(14.97, 20.0)","(0.04, 0.06)","(2.0, 3.0)","(390.0, 563.0)",No,RENT,DEBTCONSOLIDATION,1
12059,"(22.0, 23.0)",male,Associate,"(43081.8, 51221.0)","(0.0, 1.0)","(8000.0, 10000.0)","(6.99, 7.88)","(0.17, 0.21)","(2.0, 3.0)","(390.0, 563.0)",Yes,MORTGAGE,EDUCATION,0
5994,"(25.0, 26.0)",male,Bachelor,"(133276.1, 7200766.0)","(3.0, 4.0)","(14520.2, 19200.0)","(13.49, 14.97)","(0.04, 0.06)","(2.0, 3.0)","(563.0, 591.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
755,"(25.0, 26.0)",female,High School,"(51221.0, 59456.0)","(0.0, 1.0)","(19200.0, 35000.0)","(14.97, 20.0)","(0.26, 0.66)","(2.0, 3.0)","(611.0, 626.0)",No,RENT,MEDICAL,1
2926,"(31.0, 35.0)",male,Master,"(103841.0, 133276.1)","(9.0, 13.0)","(12000.0, 14520.2)","(13.49, 14.97)","(0.08, 0.1)","(6.0, 7.0)","(663.0, 676.0)",No,RENT,HOMEIMPROVEMENT,1
5218,"(20.0, 22.0)",male,Bachelor,"(59456.0, 67048.0)","(0.0, 1.0)","(500.0, 3000.0)","(12.53, 13.49)","(0.0, 0.04)","(2.0, 3.0)","(652.0, 663.0)",Yes,MORTGAGE,VENTURE,0
833,"(22.0, 23.0)",male,Bachelor,"(35118.9, 43081.8)","(0.0, 1.0)","(5400.0, 6600.0)","(6.99, 7.88)","(0.14, 0.17)","(2.0, 3.0)","(563.0, 591.0)",No,MORTGAGE,PERSONAL,1
11509,"(24.0, 25.0)",male,Associate,"(133276.1, 7200766.0)","(1.0, 3.0)","(12000.0, 14520.2)","(7.88, 9.44)","(0.06, 0.08)","(3.0, 4.0)","(563.0, 591.0)",Yes,RENT,EDUCATION,0
189,"(22.0, 23.0)",male,High School,"(67048.0, 76436.8)","(0.0, 1.0)","(4400.0, 5400.0)","(13.49, 14.97)","(0.06, 0.08)","(2.0, 3.0)","(640.0, 652.0)",No,MORTGAGE,MEDICAL,1
7121,"(29.0, 31.0)",male,Bachelor,"(8000.0, 35118.9)","(9.0, 13.0)","(4400.0, 5400.0)","(11.49, 12.53)","(0.17, 0.21)","(6.0, 7.0)","(611.0, 626.0)",No,OWN,VENTURE,0
15329,"(31.0, 35.0)",male,Associate,"(8000.0, 35118.9)","(9.0, 13.0)","(500.0, 3000.0)","(11.01, 11.49)","(0.04, 0.06)","(11.0, 30.0)","(652.0, 663.0)",Yes,RENT,EDUCATION,0
5828,"(27.0, 29.0)",female,High School,"(88474.9, 103841.0)","(5.0, 7.0)","(19200.0, 35000.0)","(9.44, 10.58)","(0.21, 0.26)","(7.0, 9.0)","(652.0, 663.0)",No,MORTGAGE,HOMEIMPROVEMENT,1
6541,"(22.0, 23.0)",male,Associate,"(59456.0, 67048.0)","(4.0, 5.0)","(6600.0, 8000.0)","(14.97, 20.0)","(0.1, 0.12)","(2.0, 3.0)","(692.0, 850.0)",No,MORTGAGE,MEDICAL,1
4296,"(27.0, 29.0)",male,High School,"(8000.0, 35118.9)","(4.0, 5.0)","(500.0, 3000.0)","(12.53, 13.49)","(0.08, 0.1)","(7.0, 9.0)","(640.0, 652.0)",No,RENT,DEBTCONSOLIDATION,1
4339,"(20.0, 22.0)",male,High School,"(51221.0, 59456.0)","(0.0, 1.0)","(14520.2, 19200.0)","(9.44, 10.58)","(0.21, 0.26)","(3.0, 4.0)","(591.0, 611.0)",No,RENT,VENTURE,1
2350,"(25.0, 26.0)",female,Bachelor,"(43081.8, 51221.0)","(1.0, 3.0)","(14520.2, 19200.0)","(9.44, 10.58)","(0.26, 0.66)","(3.0, 4.0)","(640.0, 652.0)",Yes,OWN,EDUCATION,0
6779,"(35.0, 144.0)",male,Associate,"(35118.9, 43081.8)","(13.0, 125.0)","(6600.0, 8000.0)","(11.49, 12.53)","(0.21, 0.26)","(9.0, 11.0)","(652.0, 663.0)",No,RENT,DEBTCONSOLIDATION,1
1049,"(22.0, 23.0)",male,Associate,"(8000.0, 35118.9)","(0.0, 1.0)","(3000.0, 4400.0)","(10.58, 11.01)","(0.21, 0.26)","(2.0, 3.0)","(563.0, 591.0)",No,RENT,DEBTCONSOLIDATION,1
31421,"(29.0, 31.0)",male,Associate,"(43081.8, 51221.0)","(9.0, 13.0)","(3000.0, 4400.0)","(13.49, 14.97)","(0.08, 0.1)","(4.0, 6.0)","(652.0, 663.0)",Yes,RENT,MEDICAL,0
5408,"(31.0, 35.0)",male,Associate,"(133276.1, 7200766.0)","(7.0, 9.0)","(500.0, 3000.0)","(10.58, 11.01)","(0.0, 0.04)","(9.0, 11.0)","(563.0, 591.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
15407,"(23.0, 24.0)",male,Associate,"(59456.0, 67048.0)","(0.0, 1.0)","(500.0, 3000.0)","(11.49, 12.53)","(0.04, 0.06)","(2.0, 3.0)","(563.0, 591.0)",Yes,MORTGAGE,PERSONAL,0
5457,"(35.0, 144.0)",male,High School,"(35118.9, 43081.8)","(13.0, 125.0)","(10000.0, 12000.0)","(10.58, 11.01)","(0.26, 0.66)","(11.0, 30.0)","(626.0, 640.0)",No,RENT,VENTURE,1
20301,"(35.0, 144.0)",female,Associate,"(51221.0, 59456.0)","(13.0, 125.0)","(6600.0, 8000.0)","(9.44, 10.58)","(0.14, 0.17)","(11.0, 30.0)","(663.0, 676.0)",Yes,RENT,DEBTCONSOLIDATION,0
20947,"(27.0, 29.0)",female,Bachelor,"(35118.9, 43081.8)","(5.0, 7.0)","(3000.0, 4400.0)","(11.49, 12.53)","(0.1, 0.12)","(7.0, 9.0)","(652.0, 663.0)",Yes,RENT,EDUCATION,0
17069,"(20.0, 22.0)",female,Master,"(76436.8, 88474.9)","(0.0, 1.0)","(19200.0, 35000.0)","(6.99, 7.88)","(0.26, 0.66)","(2.0, 3.0)","(676.0, 692.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
29797,"(25.0, 26.0)",female,Master,"(103841.0, 133276.1)","(1.0, 3.0)","(8000.0, 10000.0)","(7.88, 9.44)","(0.08, 0.1)","(2.0, 3.0)","(390.0, 563.0)",Yes,OWN,VENTURE,0
18615,"(22.0, 23.0)",female,Associate,"(51221.0, 59456.0)","(0.0, 1.0)","(4400.0, 5400.0)","(7.88, 9.44)","(0.08, 0.1)","(2.0, 3.0)","(390.0, 563.0)",Yes,RENT,VENTURE,0
24799,"(22.0, 23.0)",male,Associate,"(76436.8, 88474.9)","(0.0, 1.0)","(3000.0, 4400.0)","(11.01, 11.49)","(0.04, 0.06)","(3.0, 4.0)","(640.0, 652.0)",Yes,MORTGAGE,EDUCATION,0
5302,"(24.0, 25.0)",female,High School,"(76436.8, 88474.9)","(3.0, 4.0)","(19200.0, 35000.0)","(11.49, 12.53)","(0.26, 0.66)","(3.0, 4.0)","(626.0, 640.0)",No,MORTGAGE,MEDICAL,1
13740,"(25.0, 26.0)",female,Associate,"(51221.0, 59456.0)","(1.0, 3.0)","(3000.0, 4400.0)","(12.53, 13.49)","(0.06, 0.08)","(3.0, 4.0)","(591.0, 611.0)",Yes,RENT,EDUCATION,0
5403,"(23.0, 24.0)",male,Associate,"(35118.9, 43081.8)","(1.0, 3.0)","(4400.0, 5400.0)","(13.49, 14.97)","(0.1, 0.12)","(2.0, 3.0)","(611.0, 626.0)",No,RENT,EDUCATION,1
3922,"(24.0, 25.0)",male,Associate,"(59456.0, 67048.0)","(1.0, 3.0)","(10000.0, 12000.0)","(10.58, 11.01)","(0.14, 0.17)","(3.0, 4.0)","(563.0, 591.0)",No,MORTGAGE,MEDICAL,1
27195,"(24.0, 25.0)",male,Associate,"(133276.1, 7200766.0)","(0.0, 1.0)","(19200.0, 35000.0)","(9.44, 10.58)","(0.12, 0.14)","(3.0, 4.0)","(563.0, 591.0)",Yes,MORTGAGE,EDUCATION,0
6965,"(22.0, 23.0)",male,Bachelor,"(43081.8, 51221.0)","(0.0, 1.0)","(4400.0, 5400.0)","(12.53, 13.49)","(0.1, 0.12)","(3.0, 4.0)","(563.0, 591.0)",No,RENT,VENTURE,1
12949,"(35.0, 144.0)",male,High School,"(35118.9, 43081.8)","(13.0, 125.0)","(10000.0, 12000.0)","(10.58, 11.01)","(0.26, 0.66)","(11.0, 30.0)","(652.0, 663.0)",Yes,OWN,VENTURE,0
3520,"(23.0, 24.0)",male,High School,"(8000.0, 35118.9)","(3.0, 4.0)","(6600.0, 8000.0)","(12.53, 13.49)","(0.21, 0.26)","(2.0, 3.0)","(692.0, 850.0)",No,RENT,EDUCATION,1
895,"(27.0, 29.0)",male,High School,"(51221.0, 59456.0)","(5.0, 7.0)","(10000.0, 12000.0)","(13.49, 14.97)","(0.17, 0.21)","(6.0, 7.0)","(626.0, 640.0)",No,RENT,MEDICAL,1
9751,"(35.0, 144.0)",male,Associate,"(76436.8, 88474.9)","(13.0, 125.0)","(10000.0, 12000.0)","(7.88, 9.44)","(0.12, 0.14)","(11.0, 30.0)","(611.0, 626.0)",Yes,RENT,MEDICAL,0
21992,"(29.0, 31.0)",female,Associate,"(67048.0, 76436.8)","(5.0, 7.0)","(500.0, 3000.0)","(10.58, 11.01)","(0.0, 0.04)","(7.0, 9.0)","(640.0, 652.0)",Yes,RENT,VENTURE,0
6641,"(20.0, 22.0)",female,Master,"(35118.9, 43081.8)","(3.0, 4.0)","(12000.0, 14520.2)","(11.49, 12.53)","(0.26, 0.66)","(2.0, 3.0)","(563.0, 591.0)",No,RENT,MEDICAL,1
7242,"(22.0, 23.0)",male,High School,"(67048.0, 76436.8)","(0.0, 1.0)","(3000.0, 4400.0)","(10.58, 11.01)","(0.06, 0.08)","(2.0, 3.0)","(640.0, 652.0)",Yes,MORTGAGE,EDUCATION,0
26762,"(27.0, 29.0)",male,Bachelor,"(67048.0, 76436.8)","(4.0, 5.0)","(500.0, 3000.0)","(9.44, 10.58)","(0.0, 0.04)","(7.0, 9.0)","(663.0, 676.0)",Yes,OWN,PERSONAL,0
6988,"(35.0, 144.0)",female,Master,"(43081.8, 51221.0)","(13.0, 125.0)","(19200.0, 35000.0)","(10.58, 11.01)","(0.26, 0.66)","(11.0, 30.0)","(663.0, 676.0)",No,RENT,HOMEIMPROVEMENT,1
24800,"(26.0, 27.0)",female,Bachelor,"(51221.0, 59456.0)","(1.0, 3.0)","(3000.0, 4400.0)","(11.01, 11.49)","(0.04, 0.06)","(6.0, 7.0)","(652.0, 663.0)",Yes,RENT,EDUCATION,0
29506,"(27.0, 29.0)",male,Bachelor,"(43081.8, 51221.0)","(5.0, 7.0)","(4400.0, 5400.0)","(14.97, 20.0)","(0.08, 0.1)","(4.0, 6.0)","(563.0, 591.0)",Yes,RENT,MEDICAL,0
5141,"(25.0, 26.0)",female,Associate,"(59456.0, 67048.0)","(5.0, 7.0)","(4400.0, 5400.0)","(14.97, 20.0)","(0.06, 0.08)","(3.0, 4.0)","(611.0, 626.0)",No,RENT,DEBTCONSOLIDATION,1
7893,"(20.0, 22.0)",male,Bachelor,"(43081.8, 51221.0)","(0.0, 1.0)","(4400.0, 5400.0)","(7.88, 9.44)","(0.08, 0.1)","(2.0, 3.0)","(676.0, 692.0)",Yes,RENT,VENTURE,0
15179,"(27.0, 29.0)",female,Associate,"(8000.0, 35118.9)","(1.0, 3.0)","(3000.0, 4400.0)","(10.58, 11.01)","(0.12, 0.14)","(9.0, 11.0)","(626.0, 640.0)",Yes,MORTGAGE,EDUCATION,0
8303,"(20.0, 22.0)",female,Associate,"(43081.8, 51221.0)","(0.0, 1.0)","(5400.0, 6600.0)","(10.58, 11.01)","(0.12, 0.14)","(2.0, 3.0)","(652.0, 663.0)",Yes,RENT,EDUCATION,0
16352,"(23.0, 24.0)",male,High School,"(43081.8, 51221.0)","(0.0, 1.0)","(8000.0, 10000.0)","(7.88, 9.44)","(0.17, 0.21)","(2.0, 3.0)","(611.0, 626.0)",Yes,RENT,DEBTCONSOLIDATION,0
28251,"(22.0, 23.0)",male,Associate,"(88474.9, 103841.0)","(1.0, 3.0)","(10000.0, 12000.0)","(11.49, 12.53)","(0.12, 0.14)","(2.0, 3.0)","(390.0, 563.0)",Yes,RENT,VENTURE,0
7684,"(23.0, 24.0)",male,Associate,"(133276.1, 7200766.0)","(0.0, 1.0)","(12000.0, 14520.2)","(12.53, 13.49)","(0.06, 0.08)","(3.0, 4.0)","(663.0, 676.0)",Yes,MORTGAGE,VENTURE,0
29423,"(35.0, 144.0)",female,Associate,"(43081.8, 51221.0)","(13.0, 125.0)","(5400.0, 6600.0)","(10.58, 11.01)","(0.1, 0.12)","(7.0, 9.0)","(611.0, 626.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
7722,"(27.0, 29.0)",female,Bachelor,"(35118.9, 43081.8)","(1.0, 3.0)","(8000.0, 10000.0)","(12.53, 13.49)","(0.21, 0.26)","(7.0, 9.0)","(692.0, 850.0)",Yes,MORTGAGE,PERSONAL,0
4983,"(22.0, 23.0)",female,Associate,"(88474.9, 103841.0)","(0.0, 1.0)","(6600.0, 8000.0)","(6.99, 7.88)","(0.06, 0.08)","(2.0, 3.0)","(563.0, 591.0)",No,MORTGAGE,DEBTCONSOLIDATION,0
4621,"(26.0, 27.0)",male,Bachelor,"(67048.0, 76436.8)","(1.0, 3.0)","(19200.0, 35000.0)","(14.97, 20.0)","(0.26, 0.66)","(4.0, 6.0)","(676.0, 692.0)",No,RENT,MEDICAL,1
14583,"(25.0, 26.0)",male,Master,"(133276.1, 7200766.0)","(3.0, 4.0)","(14520.2, 19200.0)","(13.49, 14.97)","(0.08, 0.1)","(2.0, 3.0)","(663.0, 676.0)",Yes,MORTGAGE,VENTURE,0
6182,"(35.0, 144.0)",female,High School,"(35118.9, 43081.8)","(13.0, 125.0)","(8000.0, 10000.0)","(13.49, 14.97)","(0.21, 0.26)","(11.0, 30.0)","(663.0, 676.0)",No,RENT,EDUCATION,1
3308,"(23.0, 24.0)",male,High School,"(43081.8, 51221.0)","(0.0, 1.0)","(4400.0, 5400.0)","(13.49, 14.97)","(0.08, 0.1)","(2.0, 3.0)","(563.0, 591.0)",No,RENT,EDUCATION,1
657,"(26.0, 27.0)",female,Bachelor,"(8000.0, 35118.9)","(0.0, 1.0)","(3000.0, 4400.0)","(12.53, 13.49)","(0.12, 0.14)","(4.0, 6.0)","(676.0, 692.0)",No,RENT,VENTURE,1
342,"(26.0, 27.0)",female,High School,"(51221.0, 59456.0)","(3.0, 4.0)","(10000.0, 12000.0)","(12.53, 13.49)","(0.17, 0.21)","(4.0, 6.0)","(676.0, 692.0)",No,RENT,EDUCATION,1
4839,"(23.0, 24.0)",male,Bachelor,"(43081.8, 51221.0)","(0.0, 1.0)","(500.0, 3000.0)","(11.49, 12.53)","(0.0, 0.04)","(3.0, 4.0)","(676.0, 692.0)",Yes,OWN,VENTURE,0
2629,"(29.0, 31.0)",male,Bachelor,"(8000.0, 35118.9)","(5.0, 7.0)","(3000.0, 4400.0)","(13.49, 14.97)","(0.21, 0.26)","(7.0, 9.0)","(563.0, 591.0)",No,RENT,DEBTCONSOLIDATION,1
30255,"(22.0, 23.0)",male,High School,"(76436.8, 88474.9)","(0.0, 1.0)","(4400.0, 5400.0)","(11.49, 12.53)","(0.04, 0.06)","(2.0, 3.0)","(676.0, 692.0)",Yes,MORTGAGE,EDUCATION,0
6474,"(27.0, 29.0)",female,Master,"(51221.0, 59456.0)","(4.0, 5.0)","(5400.0, 6600.0)","(14.97, 20.0)","(0.1, 0.12)","(7.0, 9.0)","(640.0, 652.0)",No,RENT,PERSONAL,1
30342,"(25.0, 26.0)",female,Associate,"(59456.0, 67048.0)","(0.0, 1.0)","(19200.0, 35000.0)","(10.58, 11.01)","(0.26, 0.66)","(4.0, 6.0)","(390.0, 563.0)",Yes,MORTGAGE,DEBTCONSOLIDATION,0
5826,"(20.0, 22.0)",male,Bachelor,"(67048.0, 76436.8)","(1.0, 3.0)","(19200.0, 35000.0)","(10.58, 11.01)","(0.26, 0.66)","(2.0, 3.0)","(676.0, 692.0)",No,RENT,VENTURE,1
5988,"(23.0, 24.0)",female,Bachelor,"(76436.8, 88474.9)","(1.0, 3.0)","(8000.0, 10000.0)","(11.49, 12.53)","(0.1, 0.12)","(2.0, 3.0)","(676.0, 692.0)",Yes,MORTGAGE,PERSONAL,0
1215,"(35.0, 144.0)",male,High School,"(35118.9, 43081.8)","(13.0, 125.0)","(6600.0, 8000.0)","(13.49, 14.97)","(0.17, 0.21)","(11.0, 30.0)","(652.0, 663.0)",No,RENT,MEDICAL,1
31055,"(25.0, 26.0)",male,Bachelor,"(43081.8, 51221.0)","(1.0, 3.0)","(6600.0, 8000.0)","(7.88, 9.44)","(0.14, 0.17)","(4.0, 6.0)","(640.0, 652.0)",Yes,RENT,PERSONAL,0
27301,"(23.0, 24.0)",male,Associate,"(76436.8, 88474.9)","(0.0, 1.0)","(3000.0, 4400.0)","(7.88, 9.44)","(0.04, 0.06)","(2.0, 3.0)","(663.0, 676.0)",Yes,RENT,EDUCATION,0
