ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
1553,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(14.795000076293945, 15.224999904632568)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,1
22659,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(5.42, 5.974999904632568)","(0.1249999962747097, 0.1550000011920929)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,0
14147,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(2980.0, 3052.0)","(6.5350000858306885, 7.444999933242798)","(0.03499999921768904, 0.054999999701976776)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
21980,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.0, 0.5)","(5457.5, 7154.0)","(15.275000095367432, 16.77500057220459)","(0.0950000025331974, 0.10500000044703484)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
7540,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(12.055000305175781, 13.614999771118164)","(0.0950000025331974, 0.10500000044703484)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
21505,"(21.5, 22.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(15.275000095367432, 16.77500057220459)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
443,"(22.5, 71.5)",male,High School,"(24518.0, 48401.5)","(0.5, 47.5)","(7386.0, 13143.5)","(9.635000228881836, 10.994999885559082)","(0.2549999952316284, 0.33500000834465027)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
27592,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(8.234999656677246, 9.635000228881836)","(0.054999999701976776, 0.0950000025331974)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,0
10095,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.5, 47.5)","(2702.0, 2980.0)","(9.635000228881836, 10.994999885559082)","(0.014999999664723873, 0.024999999441206455)","(8.5, 10.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,0
27598,"(22.5, 71.5)",male,Bachelor,"(24518.0, 48401.5)","(0.5, 47.5)","(13480.5, 14004.0)","(12.055000305175781, 13.614999771118164)","(0.35500000417232513, 0.375)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,VENTURE,1
14164,"(22.5, 71.5)",male,Associate,"(8000.0, 24518.0)","(0.5, 47.5)","(3052.0, 3490.5)","(11.135000228881836, 12.055000305175781)","(0.16499999910593033, 0.1850000023841858)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
27438,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(9.635000228881836, 10.994999885559082)","(0.2549999952316284, 0.33500000834465027)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,MEDICAL,1
7848,"(22.5, 71.5)",male,Associate,"(24518.0, 48401.5)","(0.5, 47.5)","(5457.5, 7154.0)","(9.635000228881836, 10.994999885559082)","(0.1249999962747097, 0.1550000011920929)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,PERSONAL,0
3596,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(13.71500015258789, 13.994999885559082)","(0.03499999921768904, 0.054999999701976776)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,0
19505,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(3617.0, 3808.0)","(5.974999904632568, 6.5350000858306885)","(0.03499999921768904, 0.054999999701976776)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
7015,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(9.635000228881836, 10.994999885559082)","(0.024999999441206455, 0.03499999921768904)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,0
25277,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.0, 0.5)","(14996.5, 18025.5)","(7.894999980926514, 7.914999961853027)","(0.1249999962747097, 0.1550000011920929)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,VENTURE,0
29944,"(22.5, 71.5)",female,High School,"(24518.0, 48401.5)","(0.5, 47.5)","(2000.5, 2702.0)","(13.994999885559082, 14.105000019073486)","(0.03499999921768904, 0.054999999701976776)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,VENTURE,1
15500,"(22.5, 71.5)",female,Master,"(48401.5, 7200766.0)","(0.0, 0.5)","(5457.5, 7154.0)","(7.914999961853027, 8.234999656677246)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,0
27306,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(2000.5, 2702.0)","(11.135000228881836, 12.055000305175781)","(0.014999999664723873, 0.024999999441206455)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
22202,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(12.055000305175781, 13.614999771118164)","(0.10500000044703484, 0.11499999836087227)","(4.5, 8.5)","(694.5, 767.5)",No,RENT,MEDICAL,0
17616,"(22.5, 71.5)",male,High School,"(24518.0, 48401.5)","(0.5, 47.5)","(7386.0, 13143.5)","(16.77500057220459, 19.765000343322754)","(0.19500000029802322, 0.20499999821186066)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,MEDICAL,1
3363,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(1783.5, 2000.5)","(9.635000228881836, 10.994999885559082)","(0.014999999664723873, 0.024999999441206455)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,VENTURE,0
30133,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.5, 47.5)","(19999.0, 22039.5)","(12.055000305175781, 13.614999771118164)","(0.2549999952316284, 0.33500000834465027)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
16375,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(11.005000114440918, 11.085000038146973)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,MEDICAL,1
14392,"(22.5, 71.5)",female,Master,"(24518.0, 48401.5)","(0.5, 47.5)","(4800.5, 5457.5)","(7.894999980926514, 7.914999961853027)","(0.1550000011920929, 0.16499999910593033)","(4.5, 8.5)","(694.5, 767.5)",No,RENT,PERSONAL,0
28505,"(20.0, 21.5)",male,Associate,"(24518.0, 48401.5)","(0.0, 0.5)","(5457.5, 7154.0)","(14.795000076293945, 15.224999904632568)","(0.20499999821186066, 0.24499999731779099)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,1
11142,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(12.055000305175781, 13.614999771118164)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,0
3321,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(11.135000228881836, 12.055000305175781)","(0.054999999701976776, 0.0950000025331974)","(2.0, 2.5)","(694.5, 767.5)",No,MORTGAGE,HOMEIMPROVEMENT,1
1637,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(15.275000095367432, 16.77500057220459)","(0.375, 0.38499999046325684)","(14.5, 16.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,1
6835,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(12.055000305175781, 13.614999771118164)","(0.19500000029802322, 0.20499999821186066)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,MEDICAL,0
26827,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(9.635000228881836, 10.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(2.0, 2.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,0
6046,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(15.275000095367432, 16.77500057220459)","(0.16499999910593033, 0.1850000023841858)","(2.0, 2.5)","(694.5, 767.5)",No,MORTGAGE,VENTURE,0
23225,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(13480.5, 14004.0)","(16.77500057220459, 19.765000343322754)","(0.1249999962747097, 0.1550000011920929)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,0
2853,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.0, 0.5)","(22039.5, 35000.0)","(13.71500015258789, 13.994999885559082)","(0.35500000417232513, 0.375)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,1
16613,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(11.135000228881836, 12.055000305175781)","(0.1249999962747097, 0.1550000011920929)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
28590,"(22.5, 71.5)",male,Bachelor,"(24518.0, 48401.5)","(0.5, 47.5)","(4798.5, 4800.5)","(9.635000228881836, 10.994999885559082)","(0.11499999836087227, 0.1249999962747097)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,1
21704,"(21.5, 22.5)",male,Bachelor,"(24518.0, 48401.5)","(0.0, 0.5)","(7386.0, 13143.5)","(11.135000228881836, 12.055000305175781)","(0.2549999952316284, 0.33500000834465027)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,1
26435,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(9.635000228881836, 10.994999885559082)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
15891,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(16.77500057220459, 19.765000343322754)","(0.20499999821186066, 0.24499999731779099)","(11.5, 14.5)","(430.5, 694.5)",No,RENT,PERSONAL,1
10178,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(11.005000114440918, 11.085000038146973)","(0.20499999821186066, 0.24499999731779099)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
25811,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(19999.0, 22039.5)","(12.055000305175781, 13.614999771118164)","(0.10500000044703484, 0.11499999836087227)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,1
8136,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.0, 0.5)","(7386.0, 13143.5)","(6.5350000858306885, 7.444999933242798)","(0.0950000025331974, 0.10500000044703484)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,0
15385,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(3808.0, 4555.5)","(13.71500015258789, 13.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,1
2812,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(12.055000305175781, 13.614999771118164)","(0.1550000011920929, 0.16499999910593033)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
26050,"(22.5, 71.5)",female,High School,"(8000.0, 24518.0)","(0.5, 47.5)","(7386.0, 13143.5)","(13.71500015258789, 13.994999885559082)","(0.41499999165534973, 0.4749999940395355)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,1
5544,"(22.5, 71.5)",male,High School,"(24518.0, 48401.5)","(0.5, 47.5)","(5457.5, 7154.0)","(7.664999961853027, 7.894999980926514)","(0.1850000023841858, 0.19500000029802322)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,MEDICAL,0
15070,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(15.275000095367432, 16.77500057220459)","(0.16499999910593033, 0.1850000023841858)","(4.5, 8.5)","(694.5, 767.5)",No,MORTGAGE,PERSONAL,1
8443,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(9.635000228881836, 10.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,0
25149,"(22.5, 71.5)",male,Master,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(12.055000305175781, 13.614999771118164)","(0.03499999921768904, 0.054999999701976776)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
9990,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(9.635000228881836, 10.994999885559082)","(0.1249999962747097, 0.1550000011920929)","(2.0, 2.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,0
25404,"(22.5, 71.5)",female,Master,"(24518.0, 48401.5)","(0.5, 47.5)","(500.0, 1714.5)","(8.234999656677246, 9.635000228881836)","(0.024999999441206455, 0.03499999921768904)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
12749,"(22.5, 71.5)",male,Bachelor,"(8000.0, 24518.0)","(0.5, 47.5)","(5457.5, 7154.0)","(8.234999656677246, 9.635000228881836)","(0.24499999731779099, 0.2549999952316284)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,1
16463,"(20.0, 21.5)",male,Associate,"(48401.5, 7200766.0)","(0.0, 0.5)","(7154.0, 7386.0)","(9.635000228881836, 10.994999885559082)","(0.0950000025331974, 0.10500000044703484)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
23980,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(9.635000228881836, 10.994999885559082)","(0.19500000029802322, 0.20499999821186066)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
15971,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.0, 0.5)","(7386.0, 13143.5)","(6.5350000858306885, 7.444999933242798)","(0.054999999701976776, 0.0950000025331974)","(2.0, 2.5)","(430.5, 694.5)",No,MORTGAGE,PERSONAL,1
20606,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(15.224999904632568, 15.275000095367432)","(0.054999999701976776, 0.0950000025331974)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,0
20576,"(22.5, 71.5)",female,Associate,"(24518.0, 48401.5)","(0.0, 0.5)","(1783.5, 2000.5)","(8.234999656677246, 9.635000228881836)","(0.03499999921768904, 0.054999999701976776)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,PERSONAL,0
18571,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(12.055000305175781, 13.614999771118164)","(0.16499999910593033, 0.1850000023841858)","(8.5, 10.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,1
13415,"(20.0, 21.5)",male,Bachelor,"(24518.0, 48401.5)","(0.0, 0.5)","(3808.0, 4555.5)","(8.234999656677246, 9.635000228881836)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,MEDICAL,0
15522,"(20.0, 21.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.0, 0.5)","(3808.0, 4555.5)","(7.894999980926514, 7.914999961853027)","(0.03499999921768904, 0.054999999701976776)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
4465,"(22.5, 71.5)",male,Doctorate,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(11.135000228881836, 12.055000305175781)","(0.16499999910593033, 0.1850000023841858)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,1
6583,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(11.135000228881836, 12.055000305175781)","(0.10500000044703484, 0.11499999836087227)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
8150,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(11.005000114440918, 11.085000038146973)","(0.2549999952316284, 0.33500000834465027)","(2.0, 2.5)","(430.5, 694.5)",No,OWN,MEDICAL,1
20339,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(9.635000228881836, 10.994999885559082)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
7858,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(16.77500057220459, 19.765000343322754)","(0.1249999962747097, 0.1550000011920929)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
2962,"(21.5, 22.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(3490.5, 3617.0)","(12.055000305175781, 13.614999771118164)","(0.03499999921768904, 0.054999999701976776)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
29930,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.0, 0.5)","(5457.5, 7154.0)","(9.635000228881836, 10.994999885559082)","(0.0950000025331974, 0.10500000044703484)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,PERSONAL,0
346,"(22.5, 71.5)",male,Master,"(24518.0, 48401.5)","(0.0, 0.5)","(1783.5, 2000.5)","(11.135000228881836, 12.055000305175781)","(0.03499999921768904, 0.054999999701976776)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,MEDICAL,0
25446,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(5457.5, 7154.0)","(14.795000076293945, 15.224999904632568)","(0.0950000025331974, 0.10500000044703484)","(2.0, 2.5)","(430.5, 694.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
14913,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(4800.5, 5457.5)","(13.71500015258789, 13.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,0
30258,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.0, 0.5)","(14996.5, 18025.5)","(12.055000305175781, 13.614999771118164)","(0.1550000011920929, 0.16499999910593033)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,1
825,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(16.77500057220459, 19.765000343322754)","(0.16499999910593033, 0.1850000023841858)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,PERSONAL,1
27238,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(12.055000305175781, 13.614999771118164)","(0.1249999962747097, 0.1550000011920929)","(14.5, 16.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
27610,"(22.5, 71.5)",female,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(6.5350000858306885, 7.444999933242798)","(0.10500000044703484, 0.11499999836087227)","(4.5, 8.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
14397,"(22.5, 71.5)",male,Associate,"(24518.0, 48401.5)","(0.5, 47.5)","(5457.5, 7154.0)","(11.135000228881836, 12.055000305175781)","(0.20499999821186066, 0.24499999731779099)","(11.5, 14.5)","(430.5, 694.5)",No,MORTGAGE,MEDICAL,1
26068,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(3808.0, 4555.5)","(6.5350000858306885, 7.444999933242798)","(0.024999999441206455, 0.03499999921768904)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,0
12587,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(14996.5, 18025.5)","(14.795000076293945, 15.224999904632568)","(0.24499999731779099, 0.2549999952316284)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,HOMEIMPROVEMENT,1
27872,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(3808.0, 4555.5)","(12.055000305175781, 13.614999771118164)","(0.054999999701976776, 0.0950000025331974)","(11.5, 14.5)","(430.5, 694.5)",No,RENT,MEDICAL,0
11386,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(9.635000228881836, 10.994999885559082)","(0.2549999952316284, 0.33500000834465027)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,VENTURE,1
13724,"(22.5, 71.5)",male,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(19999.0, 22039.5)","(8.234999656677246, 9.635000228881836)","(0.19500000029802322, 0.20499999821186066)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,0
22792,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(13.71500015258789, 13.994999885559082)","(0.0950000025331974, 0.10500000044703484)","(11.5, 14.5)","(430.5, 694.5)",No,MORTGAGE,DEBTCONSOLIDATION,1
2904,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.0, 0.5)","(7386.0, 13143.5)","(15.275000095367432, 16.77500057220459)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,MORTGAGE,VENTURE,1
21349,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(19999.0, 22039.5)","(15.275000095367432, 16.77500057220459)","(0.1249999962747097, 0.1550000011920929)","(4.5, 8.5)","(430.5, 694.5)",No,MORTGAGE,EDUCATION,0
1467,"(22.5, 71.5)",female,High School,"(24518.0, 48401.5)","(0.0, 0.5)","(5457.5, 7154.0)","(7.664999961853027, 7.894999980926514)","(0.1550000011920929, 0.16499999910593033)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
13262,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(2000.5, 2702.0)","(9.635000228881836, 10.994999885559082)","(0.024999999441206455, 0.03499999921768904)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
12898,"(21.5, 22.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.0, 0.5)","(5457.5, 7154.0)","(9.635000228881836, 10.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
18,"(22.5, 71.5)",male,Associate,"(24518.0, 48401.5)","(0.0, 0.5)","(7386.0, 13143.5)","(11.135000228881836, 12.055000305175781)","(0.2549999952316284, 0.33500000834465027)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,EDUCATION,1
16351,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(4800.5, 5457.5)","(13.71500015258789, 13.994999885559082)","(0.054999999701976776, 0.0950000025331974)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,MEDICAL,1
9721,"(20.0, 21.5)",male,Bachelor,"(24518.0, 48401.5)","(0.0, 0.5)","(7386.0, 13143.5)","(11.005000114440918, 11.085000038146973)","(0.20499999821186066, 0.24499999731779099)","(2.5, 4.5)","(430.5, 694.5)",No,OWN,VENTURE,0
12918,"(22.5, 71.5)",female,High School,"(24518.0, 48401.5)","(0.5, 47.5)","(18268.5, 19749.0)","(9.635000228881836, 10.994999885559082)","(0.4749999940395355, 0.574999988079071)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,VENTURE,1
28405,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(15.275000095367432, 16.77500057220459)","(0.20499999821186066, 0.24499999731779099)","(14.5, 16.5)","(430.5, 694.5)",No,RENT,MEDICAL,1
11633,"(22.5, 71.5)",female,Associate,"(24518.0, 48401.5)","(0.5, 47.5)","(7386.0, 13143.5)","(6.5350000858306885, 7.444999933242798)","(0.19500000029802322, 0.20499999821186066)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
13393,"(22.5, 71.5)",female,High School,"(48401.5, 7200766.0)","(0.0, 0.5)","(7386.0, 13143.5)","(6.5350000858306885, 7.444999933242798)","(0.10500000044703484, 0.11499999836087227)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
30090,"(22.5, 71.5)",male,Associate,"(48401.5, 7200766.0)","(0.5, 47.5)","(7386.0, 13143.5)","(11.135000228881836, 12.055000305175781)","(0.16499999910593033, 0.1850000023841858)","(8.5, 10.5)","(430.5, 694.5)",No,RENT,EDUCATION,0
21828,"(22.5, 71.5)",male,Bachelor,"(48401.5, 7200766.0)","(0.5, 47.5)","(22039.5, 35000.0)","(11.135000228881836, 12.055000305175781)","(0.20499999821186066, 0.24499999731779099)","(8.5, 10.5)","(694.5, 767.5)",No,MORTGAGE,HOMEIMPROVEMENT,0
13298,"(22.5, 71.5)",female,Associate,"(48401.5, 7200766.0)","(0.0, 0.5)","(7386.0, 13143.5)","(8.234999656677246, 9.635000228881836)","(0.024999999441206455, 0.03499999921768904)","(2.0, 2.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,0
18887,"(22.5, 71.5)",female,Bachelor,"(24518.0, 48401.5)","(0.0, 0.5)","(5457.5, 7154.0)","(16.77500057220459, 19.765000343322754)","(0.1550000011920929, 0.16499999910593033)","(2.5, 4.5)","(430.5, 694.5)",No,RENT,DEBTCONSOLIDATION,1
