ID,person_age,person_gender,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_home_ownership,loan_intent,loan_status
25989,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,DEBTCONSOLIDATION,0
7090,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(24650.0, 28100.0)","(14.17, 15.63)","(0.13, 0.2)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,HOMEIMPROVEMENT,0
6276,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.13, 0.2)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,MEDICAL,0
24599,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(21200.0, 24650.0)","(12.71, 14.17)","(0.26, 0.33)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,EDUCATION,1
12357,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(15.63, 17.08)","(0.33, 0.4)","(4.8, 7.6)","(666.0, 712.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
1782,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(14.17, 15.63)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
30448,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(12.71, 14.17)","(0.13, 0.2)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,MEDICAL,1
14633,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(11.25, 12.71)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,HOMEIMPROVEMENT,1
10413,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,0
6731,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(500.0, 3950.0)","(9.79, 11.25)","(0.07, 0.13)","(10.4, 13.2)","(666.0, 712.0)",No,RENT,MEDICAL,0
28206,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,0
29998,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(14.17, 15.63)","(0.4, 0.46)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,MEDICAL,1
30515,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(11.25, 12.71)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",No,MORTGAGE,HOMEIMPROVEMENT,0
1762,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(14.17, 15.63)","(0.0, 0.07)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,0
21113,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(21200.0, 24650.0)","(15.63, 17.08)","(0.26, 0.33)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
16246,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(9.79, 11.25)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,MEDICAL,1
7486,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(11.25, 12.71)","(0.0, 0.07)","(4.8, 7.6)","(574.0, 620.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
18862,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.13, 0.2)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,MEDICAL,0
28014,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.07, 0.13)","(2.0, 4.8)","(712.0, 758.0)",No,RENT,VENTURE,0
10183,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,PERSONAL,0
21882,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(17.08, 18.54)","(0.0, 0.07)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,VENTURE,0
16258,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(9.79, 11.25)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",No,MORTGAGE,HOMEIMPROVEMENT,0
20360,"(32.4, 44.8)",female,Bachelor,"(8000.0, 727276.6)","(12.4, 24.8)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(10.4, 13.2)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,0
29941,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.2, 0.26)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,1
17740,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(9.79, 11.25)","(0.2, 0.26)","(2.0, 4.8)","(712.0, 758.0)",No,RENT,VENTURE,0
9195,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(14.17, 15.63)","(0.13, 0.2)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,EDUCATION,0
16540,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,HOMEIMPROVEMENT,0
1877,"(32.4, 44.8)",female,High School,"(8000.0, 727276.6)","(12.4, 24.8)","(10850.0, 14300.0)","(6.88, 8.34)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,PERSONAL,0
10024,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(6.88, 8.34)","(0.0, 0.07)","(7.6, 10.4)","(574.0, 620.0)",No,MORTGAGE,EDUCATION,1
8118,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(6.88, 8.34)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,PERSONAL,0
2937,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(14.17, 15.63)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",No,MORTGAGE,PERSONAL,1
12964,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,PERSONAL,1
7147,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.33, 0.4)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,MEDICAL,1
1423,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,0
19123,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(11.25, 12.71)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,MEDICAL,1
4703,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.13, 0.2)","(2.0, 4.8)","(528.0, 574.0)",No,MORTGAGE,EDUCATION,0
13603,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,VENTURE,0
28128,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(14.17, 15.63)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
25091,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,0
1003,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(11.25, 12.71)","(0.13, 0.2)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,EDUCATION,0
15953,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(11.25, 12.71)","(0.26, 0.33)","(2.0, 4.8)","(574.0, 620.0)",No,MORTGAGE,EDUCATION,1
17457,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",No,OWN,VENTURE,1
23963,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(14.17, 15.63)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
12689,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.07, 0.13)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,MEDICAL,0
7451,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,VENTURE,0
12015,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(18.54, 20.0)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,EDUCATION,1
18724,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.0, 0.07)","(4.8, 7.6)","(528.0, 574.0)",No,RENT,EDUCATION,0
25067,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(11.25, 12.71)","(0.13, 0.2)","(7.6, 10.4)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,0
16181,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(18.54, 20.0)","(0.0, 0.07)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,EDUCATION,0
24935,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,EDUCATION,0
15286,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(21200.0, 24650.0)","(11.25, 12.71)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,0
8346,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(18.54, 20.0)","(0.2, 0.26)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,VENTURE,1
8514,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(15.63, 17.08)","(0.07, 0.13)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
20211,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.0, 0.07)","(2.0, 4.8)","(574.0, 620.0)",No,MORTGAGE,MEDICAL,0
23014,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(16.0, 18.8)","(528.0, 574.0)",No,RENT,MEDICAL,1
18178,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.13, 0.2)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,0
3467,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(9.79, 11.25)","(0.33, 0.4)","(7.6, 10.4)","(528.0, 574.0)",No,RENT,EDUCATION,1
30791,"(32.4, 44.8)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(14.17, 15.63)","(0.07, 0.13)","(10.4, 13.2)","(574.0, 620.0)",No,MORTGAGE,VENTURE,1
2097,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(11.25, 12.71)","(0.26, 0.33)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,VENTURE,1
27446,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(8.34, 9.79)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",No,MORTGAGE,VENTURE,0
17561,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,0
30096,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(5.42, 6.88)","(0.13, 0.2)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,VENTURE,0
30669,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,VENTURE,1
4952,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(5.42, 6.88)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,DEBTCONSOLIDATION,0
25587,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,PERSONAL,0
24826,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,0
24072,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(24650.0, 28100.0)","(11.25, 12.71)","(0.2, 0.26)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,EDUCATION,1
5619,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(5.42, 6.88)","(0.26, 0.33)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,PERSONAL,1
26904,"(20.0, 32.4)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(17.08, 18.54)","(0.13, 0.2)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,DEBTCONSOLIDATION,1
5330,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,VENTURE,0
13245,"(20.0, 32.4)",female,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.13, 0.2)","(4.8, 7.6)","(574.0, 620.0)",No,RENT,DEBTCONSOLIDATION,1
35,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.13, 0.2)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,EDUCATION,0
31180,"(32.4, 44.8)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(9.79, 11.25)","(0.0, 0.07)","(7.6, 10.4)","(666.0, 712.0)",No,MORTGAGE,EDUCATION,0
352,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(5.42, 6.88)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,0
26444,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,EDUCATION,0
8113,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(14.17, 15.63)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,MEDICAL,1
4326,"(32.4, 44.8)",male,High School,"(8000.0, 727276.6)","(12.4, 24.8)","(17750.0, 21200.0)","(14.17, 15.63)","(0.33, 0.4)","(16.0, 18.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
8311,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(500.0, 3950.0)","(15.63, 17.08)","(0.07, 0.13)","(13.2, 16.0)","(620.0, 666.0)",No,RENT,VENTURE,1
28811,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.13, 0.2)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,EDUCATION,1
17505,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(9.79, 11.25)","(0.26, 0.33)","(4.8, 7.6)","(528.0, 574.0)",No,RENT,VENTURE,1
5955,"(44.8, 57.2)",male,Associate,"(8000.0, 727276.6)","(24.8, 37.2)","(17750.0, 21200.0)","(6.88, 8.34)","(0.26, 0.33)","(27.2, 30.0)","(620.0, 666.0)",No,RENT,HOMEIMPROVEMENT,1
10158,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(15.63, 17.08)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,0
16735,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(17.08, 18.54)","(0.26, 0.33)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
15831,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(12.71, 14.17)","(0.2, 0.26)","(4.8, 7.6)","(528.0, 574.0)",No,MORTGAGE,HOMEIMPROVEMENT,1
26069,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.0, 0.07)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,EDUCATION,0
18987,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(18.54, 20.0)","(0.2, 0.26)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,EDUCATION,1
15320,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(15.63, 17.08)","(0.2, 0.26)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,PERSONAL,1
28421,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(15.63, 17.08)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,MORTGAGE,DEBTCONSOLIDATION,1
15053,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(17.08, 18.54)","(0.07, 0.13)","(2.0, 4.8)","(528.0, 574.0)",No,RENT,VENTURE,1
14692,"(32.4, 44.8)",male,Bachelor,"(8000.0, 727276.6)","(12.4, 24.8)","(14300.0, 17750.0)","(14.17, 15.63)","(0.26, 0.33)","(10.4, 13.2)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
22753,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(9.79, 11.25)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
18944,"(20.0, 32.4)",male,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(15.63, 17.08)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
10456,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(6.88, 8.34)","(0.33, 0.4)","(2.0, 4.8)","(436.0, 482.0)",No,RENT,EDUCATION,1
27790,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.13, 0.2)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
6730,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(8.34, 9.79)","(0.33, 0.4)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,MEDICAL,1
20935,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(5.42, 6.88)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,MORTGAGE,PERSONAL,0
18882,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(12.71, 14.17)","(0.2, 0.26)","(2.0, 4.8)","(712.0, 758.0)",No,RENT,PERSONAL,0
20617,"(32.4, 44.8)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(6.88, 8.34)","(0.07, 0.13)","(4.8, 7.6)","(666.0, 712.0)",No,MORTGAGE,MEDICAL,0
6634,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(2.0, 4.8)","(574.0, 620.0)",No,RENT,HOMEIMPROVEMENT,1
11363,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(2.0, 4.8)","(666.0, 712.0)",No,RENT,HOMEIMPROVEMENT,1
18775,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(21200.0, 24650.0)","(9.79, 11.25)","(0.07, 0.13)","(4.8, 7.6)","(666.0, 712.0)",No,RENT,EDUCATION,0
17099,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(10850.0, 14300.0)","(6.88, 8.34)","(0.07, 0.13)","(10.4, 13.2)","(620.0, 666.0)",No,MORTGAGE,HOMEIMPROVEMENT,1
5883,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(12.71, 14.17)","(0.26, 0.33)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,1
25557,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(500.0, 3950.0)","(14.17, 15.63)","(0.07, 0.13)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,PERSONAL,1
12742,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(17.08, 18.54)","(0.07, 0.13)","(2.0, 4.8)","(482.0, 528.0)",No,RENT,VENTURE,0
19994,"(20.0, 32.4)",female,Master,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(8.34, 9.79)","(0.13, 0.2)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,EDUCATION,0
5259,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(12.4, 24.8)","(7400.0, 10850.0)","(9.79, 11.25)","(0.07, 0.13)","(13.2, 16.0)","(620.0, 666.0)",No,RENT,MEDICAL,0
727,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(8.34, 9.79)","(0.07, 0.13)","(7.6, 10.4)","(574.0, 620.0)",No,RENT,MEDICAL,0
15102,"(20.0, 32.4)",male,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(3950.0, 7400.0)","(12.71, 14.17)","(0.07, 0.13)","(7.6, 10.4)","(666.0, 712.0)",No,RENT,EDUCATION,0
1800,"(20.0, 32.4)",female,High School,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(12.71, 14.17)","(0.2, 0.26)","(2.0, 4.8)","(528.0, 574.0)",No,MORTGAGE,HOMEIMPROVEMENT,1
9085,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(10850.0, 14300.0)","(11.25, 12.71)","(0.2, 0.26)","(4.8, 7.6)","(620.0, 666.0)",No,RENT,EDUCATION,1
7958,"(32.4, 44.8)",female,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(14300.0, 17750.0)","(6.88, 8.34)","(0.26, 0.33)","(7.6, 10.4)","(620.0, 666.0)",No,RENT,DEBTCONSOLIDATION,1
26956,"(20.0, 32.4)",male,Bachelor,"(8000.0, 727276.6)","(0.0, 12.4)","(17750.0, 21200.0)","(11.25, 12.71)","(0.33, 0.4)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,VENTURE,1
6527,"(20.0, 32.4)",male,Associate,"(8000.0, 727276.6)","(0.0, 12.4)","(7400.0, 10850.0)","(8.34, 9.79)","(0.2, 0.26)","(2.0, 4.8)","(620.0, 666.0)",No,RENT,EDUCATION,1
